ID,Description,setSize,enrichmentScore,NES,pvalue,p.adjust,qvalue,rank,leading_edge,core_enrichment,log2err
GO:0042254,ribosome biogenesis,347,0.554718909078198,2.35802416742338,1e-10,2.05666666666667e-07,1.79759141743633e-07,3787,"tags=46%, list=21%, signal=37%",ENSG00000184967/ENSG00000136942/ENSG00000170515/ENSG00000100138/ENSG00000114767/ENSG00000117133/ENSG00000183520/ENSG00000125485/ENSG00000113460/ENSG00000141456/ENSG00000185163/ENSG00000182117/ENSG00000117174/ENSG00000135372/ENSG00000127804/ENSG00000104626/ENSG00000130826/ENSG00000181163/ENSG00000182768/ENSG00000111845/ENSG00000005189/ENSG00000278053/ENSG00000236222/ENSG00000162408/ENSG00000124784/ENSG00000141428/ENSG00000164338/ENSG00000100029/ENSG00000158417/ENSG00000133316/ENSG00000147679/ENSG00000137876/ENSG00000276072/ENSG00000275700/ENSG00000120800/ENSG00000117395/ENSG00000188976/ENSG00000142684/ENSG00000169251/ENSG00000055044/ENSG00000189306/ENSG00000162851/ENSG00000145375/ENSG00000132603/ENSG00000130713/ENSG00000119616/ENSG00000164934/ENSG00000280706/ENSG00000148300/ENSG00000138326/ENSG00000136718/ENSG00000115761/ENSG00000146909/ENSG00000134987/ENSG00000197498/ENSG00000166197/ENSG00000101361/ENSG00000115946/ENSG00000058729/ENSG00000136891/ENSG00000164167/ENSG00000139637/ENSG00000107937/ENSG00000145220/ENSG00000135698/ENSG00000179409/ENSG00000067334/ENSG00000278270/ENSG00000088205/ENSG00000151304/ENSG00000281309/ENSG00000148296/ENSG00000145912/ENSG00000185088/ENSG00000067533/ENSG00000165271/ENSG00000055483/ENSG00000135763/ENSG00000101181/ENSG00000274646/ENSG00000053372/ENSG00000156990/ENSG00000126749/ENSG00000172336/ENSG00000165733/ENSG00000225921/ENSG00000173113/ENSG00000143319/ENSG00000213782/ENSG00000242372/ENSG00000089157/ENSG00000165732/ENSG00000122034/ENSG00000160208/ENSG00000108561/ENSG00000198498/ENSG00000173674/ENSG00000134697/ENSG00000198492/ENSG00000115268/ENSG00000198042/ENSG00000085231/ENSG00000070814/ENSG00000164346/ENSG00000156928/ENSG00000132382/ENSG00000109534/ENSG00000138382/ENSG00000155393/ENSG00000132341/ENSG00000129460/ENSG00000196943/ENSG00000105372/ENSG00000083520/ENSG00000100294/ENSG00000130305/ENSG00000082898/ENSG00000105447/ENSG00000175467/ENSG00000077348/ENSG00000148303/ENSG00000280858/ENSG00000132591/ENSG00000111641/ENSG00000105193/ENSG00000121274/ENSG00000141101/ENSG00000116922/ENSG00000124228/ENSG00000163811/ENSG00000117481/ENSG00000261236/ENSG00000206284/ENSG00000084463/ENSG00000135521/ENSG00000110700/ENSG00000131469/ENSG00000004779/ENSG00000142676/ENSG00000198917/ENSG00000130810/ENSG00000255561/ENSG00000136271/ENSG00000115368/ENSG00000278229/ENSG00000161970/ENSG00000182774/ENSG00000048162/ENSG00000182810/ENSG00000160214/ENSG00000171858/ENSG00000141076/ENSG00000145592/ENSG00000171316/ENSG00000166133/ENSG00000117597/ENSG00000179041/ENSG00000112578/ENSG00000164587/ENSG00000105671,
GO:0006364,rRNA processing,250,0.577348774340281,2.35031551381634,1e-10,2.05666666666667e-07,1.79759141743633e-07,3787,"tags=48%, list=21%, signal=39%",ENSG00000184967/ENSG00000136942/ENSG00000170515/ENSG00000100138/ENSG00000114767/ENSG00000117133/ENSG00000183520/ENSG00000113460/ENSG00000141456/ENSG00000185163/ENSG00000182117/ENSG00000117174/ENSG00000135372/ENSG00000127804/ENSG00000104626/ENSG00000130826/ENSG00000111845/ENSG00000005189/ENSG00000278053/ENSG00000236222/ENSG00000162408/ENSG00000124784/ENSG00000141428/ENSG00000164338/ENSG00000100029/ENSG00000133316/ENSG00000147679/ENSG00000276072/ENSG00000275700/ENSG00000120800/ENSG00000117395/ENSG00000055044/ENSG00000189306/ENSG00000162851/ENSG00000130713/ENSG00000119616/ENSG00000164934/ENSG00000280706/ENSG00000148300/ENSG00000138326/ENSG00000136718/ENSG00000115761/ENSG00000134987/ENSG00000197498/ENSG00000166197/ENSG00000101361/ENSG00000115946/ENSG00000058729/ENSG00000136891/ENSG00000164167/ENSG00000139637/ENSG00000145220/ENSG00000135698/ENSG00000179409/ENSG00000067334/ENSG00000088205/ENSG00000151304/ENSG00000145912/ENSG00000185088/ENSG00000067533/ENSG00000165271/ENSG00000055483/ENSG00000053372/ENSG00000156990/ENSG00000126749/ENSG00000172336/ENSG00000165733/ENSG00000225921/ENSG00000173113/ENSG00000213782/ENSG00000242372/ENSG00000165732/ENSG00000160208/ENSG00000198492/ENSG00000115268/ENSG00000198042/ENSG00000085231/ENSG00000164346/ENSG00000109534/ENSG00000138382/ENSG00000129460/ENSG00000196943/ENSG00000105372/ENSG00000083520/ENSG00000130305/ENSG00000175467/ENSG00000077348/ENSG00000148303/ENSG00000280858/ENSG00000111641/ENSG00000105193/ENSG00000121274/ENSG00000141101/ENSG00000124228/ENSG00000163811/ENSG00000117481/ENSG00000261236/ENSG00000206284/ENSG00000084463/ENSG00000110700/ENSG00000131469/ENSG00000142676/ENSG00000198917/ENSG00000130810/ENSG00000255561/ENSG00000136271/ENSG00000115368/ENSG00000278229/ENSG00000161970/ENSG00000182774/ENSG00000160214/ENSG00000171858/ENSG00000141076/ENSG00000145592/ENSG00000171316/ENSG00000166133/ENSG00000117597/ENSG00000179041/ENSG00000112578/ENSG00000164587/ENSG00000105671,
GO:0000387,spliceosomal snRNP assembly,82,0.676038811823166,2.33855374815469,5.13002771135706e-07,0.000316522709790731,0.00027665081355438,1825,"tags=37%, list=10%, signal=33%",ENSG00000100138/ENSG00000205571/ENSG00000130332/ENSG00000139343/ENSG00000104897/ENSG00000125743/ENSG00000182004/ENSG00000124380/ENSG00000106355/ENSG00000169976/ENSG00000130520/ENSG00000087365/ENSG00000136875/ENSG00000023734/ENSG00000131876/ENSG00000167088/ENSG00000144028/ENSG00000115128/ENSG00000164167/ENSG00000179409/ENSG00000140830/ENSG00000100028/ENSG00000110107/ENSG00000143368/ENSG00000099995/ENSG00000124562/ENSG00000236826/ENSG00000274442/ENSG00000074201/ENSG00000141759,0.659444398037935
GO:0016072,rRNA metabolic process,308,0.563762519237485,2.33315259040422,1e-10,2.05666666666667e-07,1.79759141743633e-07,3819,"tags=46%, list=22%, signal=37%",ENSG00000184967/ENSG00000186868/ENSG00000277956/ENSG00000136942/ENSG00000170515/ENSG00000100138/ENSG00000114767/ENSG00000117133/ENSG00000183520/ENSG00000113460/ENSG00000141456/ENSG00000185163/ENSG00000099817/ENSG00000182117/ENSG00000117174/ENSG00000135372/ENSG00000127804/ENSG00000104626/ENSG00000130826/ENSG00000111845/ENSG00000005189/ENSG00000278053/ENSG00000236222/ENSG00000162408/ENSG00000124784/ENSG00000141428/ENSG00000164338/ENSG00000100029/ENSG00000100142/ENSG00000133316/ENSG00000147679/ENSG00000276072/ENSG00000275700/ENSG00000120800/ENSG00000117395/ENSG00000055044/ENSG00000189306/ENSG00000162851/ENSG00000130713/ENSG00000119616/ENSG00000164934/ENSG00000280706/ENSG00000148300/ENSG00000138326/ENSG00000136718/ENSG00000115761/ENSG00000013573/ENSG00000134987/ENSG00000197498/ENSG00000166197/ENSG00000105849/ENSG00000101361/ENSG00000115946/ENSG00000058729/ENSG00000136891/ENSG00000164167/ENSG00000139637/ENSG00000145220/ENSG00000135698/ENSG00000179409/ENSG00000067334/ENSG00000088205/ENSG00000151304/ENSG00000115053/ENSG00000145912/ENSG00000185088/ENSG00000198900/ENSG00000155438/ENSG00000067533/ENSG00000165271/ENSG00000055483/ENSG00000160570/ENSG00000053372/ENSG00000156990/ENSG00000126749/ENSG00000163882/ENSG00000172336/ENSG00000165733/ENSG00000225921/ENSG00000173113/ENSG00000213782/ENSG00000242372/ENSG00000165732/ENSG00000122034/ENSG00000160208/ENSG00000275837/ENSG00000117877/ENSG00000198492/ENSG00000115268/ENSG00000166986/ENSG00000198042/ENSG00000085231/ENSG00000070814/ENSG00000164346/ENSG00000137054/ENSG00000109534/ENSG00000138382/ENSG00000129460/ENSG00000196943/ENSG00000105372/ENSG00000083520/ENSG00000130305/ENSG00000175467/ENSG00000077348/ENSG00000148303/ENSG00000280858/ENSG00000111641/ENSG00000105193/ENSG00000121274/ENSG00000141101/ENSG00000124228/ENSG00000163811/ENSG00000117481/ENSG00000261236/ENSG00000206284/ENSG00000084463/ENSG00000115207/ENSG00000110700/ENSG00000131469/ENSG00000142676/ENSG00000198917/ENSG00000130810/ENSG00000255561/ENSG00000136271/ENSG00000115368/ENSG00000278229/ENSG00000161970/ENSG00000182774/ENSG00000005339/ENSG00000160214/ENSG00000171858/ENSG00000141076/ENSG00000145592/ENSG00000136997/ENSG00000171316/ENSG00000166133/ENSG00000117597/ENSG00000179041/ENSG00000112578/ENSG00000164587/ENSG00000105671/ENSG00000134398,
GO:0030490,maturation of SSU-rRNA,77,0.666026868045058,2.33128220494153,4.56114155801004e-06,0.00187614956086146,0.0016398137836782,3754,"tags=57%, list=21%, signal=45%",ENSG00000184967/ENSG00000100138/ENSG00000114767/ENSG00000183520/ENSG00000135372/ENSG00000278053/ENSG00000236222/ENSG00000124784/ENSG00000164338/ENSG00000276072/ENSG00000275700/ENSG00000120800/ENSG00000055044/ENSG00000189306/ENSG00000119616/ENSG00000164934/ENSG00000136718/ENSG00000115761/ENSG00000134987/ENSG00000101361/ENSG00000115946/ENSG00000058729/ENSG00000164167/ENSG00000067334/ENSG00000151304/ENSG00000165271/ENSG00000126749/ENSG00000165733/ENSG00000225921/ENSG00000173113/ENSG00000129460/ENSG00000196943/ENSG00000105372/ENSG00000105193/ENSG00000141101/ENSG00000163811/ENSG00000206284/ENSG00000110700/ENSG00000115368/ENSG00000171858/ENSG00000141076/ENSG00000117597/ENSG00000179041/ENSG00000164587,0.610526878385931
GO:1903241,U2-type prespliceosome assembly,25,0.825280484521253,2.26280331081037,9.06458867829085e-06,0.00349553200906591,0.00305520502700366,1505,"tags=52%, list=8%, signal=48%",ENSG00000139343/ENSG00000104897/ENSG00000125743/ENSG00000182004/ENSG00000169976/ENSG00000087365/ENSG00000131876/ENSG00000167088/ENSG00000115128/ENSG00000100028/ENSG00000198231/ENSG00000143368/ENSG00000099995,0.593325476396405
GO:0042274,ribosomal small subunit biogenesis,128,0.597961483009785,2.2336457611337,2.31569558693655e-07,0.000158753797459984,0.000138755817082411,4420,"tags=52%, list=25%, signal=40%",ENSG00000184967/ENSG00000100138/ENSG00000114767/ENSG00000183520/ENSG00000135372/ENSG00000181163/ENSG00000278053/ENSG00000236222/ENSG00000124784/ENSG00000164338/ENSG00000276072/ENSG00000275700/ENSG00000120800/ENSG00000055044/ENSG00000189306/ENSG00000119616/ENSG00000164934/ENSG00000138326/ENSG00000136718/ENSG00000115761/ENSG00000146909/ENSG00000134987/ENSG00000101361/ENSG00000115946/ENSG00000058729/ENSG00000164167/ENSG00000067334/ENSG00000278270/ENSG00000151304/ENSG00000281309/ENSG00000148296/ENSG00000165271/ENSG00000274646/ENSG00000126749/ENSG00000165733/ENSG00000225921/ENSG00000173113/ENSG00000115268/ENSG00000085231/ENSG00000129460/ENSG00000196943/ENSG00000105372/ENSG00000100294/ENSG00000132591/ENSG00000105193/ENSG00000141101/ENSG00000163811/ENSG00000206284/ENSG00000135521/ENSG00000110700/ENSG00000115368/ENSG00000278229/ENSG00000182774/ENSG00000171858/ENSG00000141076/ENSG00000117597/ENSG00000179041/ENSG00000164587/ENSG00000142937/ENSG00000143947/ENSG00000083845/ENSG00000112306/ENSG00000101782/ENSG00000087269/ENSG00000105202/ENSG00000280548/ENSG00000233927,0.690132458796796
GO:0099518,vesicle cytoskeletal trafficking,57,0.662127638366629,2.20397878993772,8.9537279807225e-05,0.0204609265337251,0.0178834939691181,1,"tags=2%, list=0%, signal=2%",ENSG00000277150,0.538434096309916
GO:0042273,ribosomal large subunit biogenesis,79,0.632971835971985,2.15917885853284,2.11911706561487e-05,0.0072638623860243,0.00634884441615359,3708,"tags=58%, list=21%, signal=46%",ENSG00000136942/ENSG00000117133/ENSG00000113460/ENSG00000141456/ENSG00000117174/ENSG00000181163/ENSG00000111845/ENSG00000162408/ENSG00000100029/ENSG00000133316/ENSG00000137876/ENSG00000117395/ENSG00000188976/ENSG00000145375/ENSG00000132603/ENSG00000197498/ENSG00000136891/ENSG00000107937/ENSG00000088205/ENSG00000281309/ENSG00000148296/ENSG00000067533/ENSG00000101181/ENSG00000053372/ENSG00000173113/ENSG00000242372/ENSG00000122034/ENSG00000198498/ENSG00000198042/ENSG00000164346/ENSG00000156928/ENSG00000155393/ENSG00000148303/ENSG00000280858/ENSG00000111641/ENSG00000116922/ENSG00000117481/ENSG00000261236/ENSG00000004779/ENSG00000142676/ENSG00000130810/ENSG00000161970/ENSG00000048162/ENSG00000182810/ENSG00000145592/ENSG00000179041,0.575610261071129
GO:0000470,maturation of LSU-rRNA,34,0.699424628239312,2.10140201797304,0.000123215524016754,0.0253413261061124,0.0221491168467437,3310,"tags=59%, list=19%, signal=48%",ENSG00000136942/ENSG00000117133/ENSG00000141456/ENSG00000117174/ENSG00000111845/ENSG00000162408/ENSG00000100029/ENSG00000197498/ENSG00000136891/ENSG00000088205/ENSG00000067533/ENSG00000173113/ENSG00000242372/ENSG00000198042/ENSG00000164346/ENSG00000148303/ENSG00000280858/ENSG00000111641/ENSG00000261236/ENSG00000130810,0.518848077743792
GO:0000244,spliceosomal tri-snRNP complex assembly,46,0.667422848080911,2.09530550695847,0.00103670530280193,0.0788384551213846,0.0689072918752709,1725,"tags=35%, list=10%, signal=31%",ENSG00000100138/ENSG00000130332/ENSG00000139343/ENSG00000125743/ENSG00000182004/ENSG00000106355/ENSG00000130520/ENSG00000136875/ENSG00000167088/ENSG00000144028/ENSG00000164167/ENSG00000140830/ENSG00000100028/ENSG00000110107/ENSG00000236826/ENSG00000274442,0.45505986738723
GO:0001578,microtubule bundle formation,113,-0.580390110996792,-2.09210970806758,3.18841266914035e-08,3.27875102809933e-05,2.86573162464598e-05,3623,"tags=47%, list=20%, signal=38%",ENSG00000183833/ENSG00000004838/ENSG00000155761/ENSG00000119661/ENSG00000034239/ENSG00000198003/ENSG00000167646/ENSG00000181378/ENSG00000144451/ENSG00000183638/ENSG00000165164/ENSG00000155530/ENSG00000159625/ENSG00000125124/ENSG00000204815/ENSG00000152763/ENSG00000162643/ENSG00000168502/ENSG00000171811/ENSG00000157423/ENSG00000185340/ENSG00000101222/ENSG00000152582/ENSG00000129295/ENSG00000104450/ENSG00000120051/ENSG00000186710/ENSG00000129654/ENSG00000131711/ENSG00000165698/ENSG00000157856/ENSG00000160188/ENSG00000134222/ENSG00000197748/ENSG00000170703/ENSG00000160401/ENSG00000172426/ENSG00000130779/ENSG00000138587/ENSG00000169126/ENSG00000187726/ENSG00000111834/ENSG00000114473/ENSG00000141933/ENSG00000174844/ENSG00000167131/ENSG00000109944/ENSG00000206530/ENSG00000163885/ENSG00000135205/ENSG00000159713/ENSG00000188738/ENSG00000118997,0.719512826338911
GO:0035082,axoneme assembly,85,-0.597116893314817,-2.06185170323199,1.47139834875065e-06,0.000698348293214733,0.000610378394617884,3623,"tags=54%, list=20%, signal=43%",ENSG00000183833/ENSG00000004838/ENSG00000155761/ENSG00000119661/ENSG00000034239/ENSG00000198003/ENSG00000167646/ENSG00000181378/ENSG00000144451/ENSG00000183638/ENSG00000165164/ENSG00000155530/ENSG00000159625/ENSG00000125124/ENSG00000204815/ENSG00000152763/ENSG00000162643/ENSG00000171811/ENSG00000157423/ENSG00000101222/ENSG00000152582/ENSG00000129295/ENSG00000104450/ENSG00000120051/ENSG00000186710/ENSG00000129654/ENSG00000165698/ENSG00000157856/ENSG00000160188/ENSG00000197748/ENSG00000160401/ENSG00000172426/ENSG00000138587/ENSG00000169126/ENSG00000187726/ENSG00000111834/ENSG00000114473/ENSG00000141933/ENSG00000174844/ENSG00000167131/ENSG00000109944/ENSG00000206530/ENSG00000163885/ENSG00000135205/ENSG00000188738/ENSG00000118997,0.643551836150722
GO:0006636,unsaturated fatty acid biosynthetic process,44,0.658693266218954,2.0525440971603,0.00149776344583815,0.0933454592002159,0.0815868701693492,1130,"tags=18%, list=6%, signal=17%",ENSG00000274296/ENSG00000242612/ENSG00000159228/ENSG00000147955/ENSG00000275125/ENSG00000157870/ENSG00000110958/ENSG00000145284,0.45505986738723
GO:0002181,cytoplasmic translation,230,0.508672892997103,2.05036036982491,9.5222873966807e-08,8.39321617678856e-05,7.33593518512945e-05,4932,"tags=52%, list=28%, signal=38%",ENSG00000197728/ENSG00000136942/ENSG00000114503/ENSG00000068438/ENSG00000140395/ENSG00000138668/ENSG00000163950/ENSG00000167862/ENSG00000241343/ENSG00000103671/ENSG00000084623/ENSG00000181163/ENSG00000162244/ENSG00000125977/ENSG00000169714/ENSG00000135316/ENSG00000153187/ENSG00000161960/ENSG00000065978/ENSG00000104529/ENSG00000167962/ENSG00000178982/ENSG00000282986/ENSG00000138326/ENSG00000198918/ENSG00000128607/ENSG00000136937/ENSG00000278270/ENSG00000111361/ENSG00000037241/ENSG00000149100/ENSG00000273594/ENSG00000198242/ENSG00000163584/ENSG00000274646/ENSG00000144713/ENSG00000065548/ENSG00000135632/ENSG00000166441/ENSG00000164163/ENSG00000089157/ENSG00000223493/ENSG00000198492/ENSG00000104131/ENSG00000115268/ENSG00000112249/ENSG00000103194/ENSG00000140988/ENSG00000114391/ENSG00000197958/ENSG00000156976/ENSG00000105372/ENSG00000136628/ENSG00000108094/ENSG00000172809/ENSG00000148303/ENSG00000221983/ENSG00000280858/ENSG00000206353/ENSG00000232616/ENSG00000105193/ENSG00000228896/ENSG00000147677/ENSG00000232119/ENSG00000198755/ENSG00000106263/ENSG00000156482/ENSG00000161016/ENSG00000112339/ENSG00000116251/ENSG00000130811/ENSG00000100353/ENSG00000104408/ENSG00000110700/ENSG00000131469/ENSG00000142676/ENSG00000147403/ENSG00000108107/ENSG00000278229/ENSG00000161970/ENSG00000182774/ENSG00000090861/ENSG00000089154/ENSG00000171858/ENSG00000145592/ENSG00000174748/ENSG00000137818/ENSG00000229117/ENSG00000164587/ENSG00000177600/ENSG00000142937/ENSG00000182899/ENSG00000108298/ENSG00000067225/ENSG00000124614/ENSG00000265681/ENSG00000143947/ENSG00000083845/ENSG00000112306/ENSG00000198171/ENSG00000100316/ENSG00000070785/ENSG00000233927/ENSG00000174953/ENSG00000188846/ENSG00000171863/ENSG00000161642/ENSG00000089009/ENSG00000165502/ENSG00000111640/ENSG00000135930/ENSG00000149273/ENSG00000008988/ENSG00000159217/ENSG00000197181/ENSG00000174444/ENSG00000134419/ENSG00000063177/ENSG00000113742/ENSG00000070756,0.704975715167238
GO:0045047,protein targeting to ER,51,0.625110716227731,2.04519895795904,0.000204243184799408,0.0331626434266407,0.0289851944262062,2361,"tags=37%, list=13%, signal=32%",ENSG00000182934/ENSG00000058262/ENSG00000104969/ENSG00000234651/ENSG00000144867/ENSG00000227761/ENSG00000163479/ENSG00000134109/ENSG00000167881/ENSG00000106803/ENSG00000283175/ENSG00000065665/ENSG00000129128/ENSG00000180879/ENSG00000132432/ENSG00000250007/ENSG00000197860/ENSG00000101421/ENSG00000051108,0.518848077743792
GO:0000393,spliceosomal conformational changes to generate catalytic conformation,42,0.654340000294002,2.04480698936258,0.000235056267731957,0.0371871069719532,0.0325027022684295,1725,"tags=36%, list=10%, signal=32%",ENSG00000100138/ENSG00000139343/ENSG00000125743/ENSG00000182004/ENSG00000076924/ENSG00000169976/ENSG00000087365/ENSG00000136875/ENSG00000167088/ENSG00000144028/ENSG00000115128/ENSG00000140830/ENSG00000100028/ENSG00000143368/ENSG00000274442,0.518848077743792
GO:1904380,endoplasmic reticulum mannose trimming,19,-0.787143820063592,-2.01757991541831,5.60555254317594e-05,0.0144109413297482,0.0125956164270019,430,"tags=37%, list=2%, signal=36%",ENSG00000102595/ENSG00000204308/ENSG00000225452/ENSG00000228907/ENSG00000227277/ENSG00000183574/ENSG00000223767,0.557332238758646
GO:0036507,protein demannosylation,20,-0.772513347700437,-2.0097310934597,8.92007910042096e-05,0.0204609265337251,0.0178834939691181,430,"tags=35%, list=2%, signal=34%",ENSG00000102595/ENSG00000204308/ENSG00000225452/ENSG00000228907/ENSG00000227277/ENSG00000183574/ENSG00000223767,0.538434096309916
GO:0036508,"protein alpha-1,2-demannosylation",20,-0.772513347700437,-2.0097310934597,8.92007910042096e-05,0.0204609265337251,0.0178834939691181,430,"tags=35%, list=2%, signal=34%",ENSG00000102595/ENSG00000204308/ENSG00000225452/ENSG00000228907/ENSG00000227277/ENSG00000183574/ENSG00000223767,0.538434096309916
GO:0022618,protein-RNA complex assembly,245,0.497388183044598,1.99536787579346,6.82397624858641e-07,0.000382763031397983,0.000334546940106772,3389,"tags=35%, list=19%, signal=28%",ENSG00000080824/ENSG00000100138/ENSG00000205571/ENSG00000130332/ENSG00000139343/ENSG00000140488/ENSG00000113460/ENSG00000104897/ENSG00000096063/ENSG00000117174/ENSG00000096384/ENSG00000125743/ENSG00000084623/ENSG00000182004/ENSG00000124380/ENSG00000125977/ENSG00000106355/ENSG00000110958/ENSG00000076924/ENSG00000169976/ENSG00000130520/ENSG00000183207/ENSG00000135316/ENSG00000087365/ENSG00000136875/ENSG00000189306/ENSG00000023734/ENSG00000083635/ENSG00000178982/ENSG00000282986/ENSG00000131876/ENSG00000197498/ENSG00000167088/ENSG00000144028/ENSG00000180228/ENSG00000115128/ENSG00000164167/ENSG00000136937/ENSG00000179409/ENSG00000140830/ENSG00000100028/ENSG00000110107/ENSG00000198231/ENSG00000092847/ENSG00000143368/ENSG00000149100/ENSG00000099995/ENSG00000101181/ENSG00000151131/ENSG00000079785/ENSG00000124562/ENSG00000236826/ENSG00000274442/ENSG00000053372/ENSG00000074201/ENSG00000141759/ENSG00000242372/ENSG00000111786/ENSG00000104131/ENSG00000115268/ENSG00000174231/ENSG00000136450/ENSG00000156928/ENSG00000123908/ENSG00000063244/ENSG00000105372/ENSG00000225859/ENSG00000136628/ENSG00000100294/ENSG00000175467/ENSG00000132591/ENSG00000111641/ENSG00000147677/ENSG00000232119/ENSG00000106263/ENSG00000117481/ENSG00000261236/ENSG00000130811/ENSG00000100353/ENSG00000104408/ENSG00000004779/ENSG00000142676/ENSG00000276463/ENSG00000273841/ENSG00000114316,0.659444398037935
GO:0036196,zymosterol metabolic process,15,0.799698684127272,1.98917033111507,0.000661429061193129,0.0647780525009778,0.0566180573163685,2301,"tags=80%, list=13%, signal=70%",ENSG00000281289/ENSG00000104549/ENSG00000160752/ENSG00000132196/ENSG00000052802/ENSG00000160285/ENSG00000110921/ENSG00000113161/ENSG00000067064/ENSG00000147383/ENSG00000143815/ENSG00000112972,0.477270815362862
GO:0036197,zymosterol biosynthetic process,15,0.799698684127272,1.98917033111507,0.000661429061193129,0.0647780525009778,0.0566180573163685,2301,"tags=80%, list=13%, signal=70%",ENSG00000281289/ENSG00000104549/ENSG00000160752/ENSG00000132196/ENSG00000052802/ENSG00000160285/ENSG00000110921/ENSG00000113161/ENSG00000067064/ENSG00000147383/ENSG00000143815/ENSG00000112972,0.477270815362862
GO:0000388,spliceosome conformational change to release U4 (or U4atac) and U1 (or U11),38,0.651033553710756,1.98265663991748,0.000370021203213517,0.0459352264264707,0.0401488340918403,1725,"tags=37%, list=10%, signal=33%",ENSG00000100138/ENSG00000139343/ENSG00000125743/ENSG00000182004/ENSG00000169976/ENSG00000087365/ENSG00000136875/ENSG00000167088/ENSG00000144028/ENSG00000115128/ENSG00000140830/ENSG00000100028/ENSG00000143368/ENSG00000274442,0.49849310876659
GO:0051131,chaperone-mediated protein complex assembly,26,0.713144003291403,1.97886948767703,0.000117686729928282,0.0250388663330172,0.0218847574826097,2598,"tags=46%, list=15%, signal=39%",ENSG00000080824/ENSG00000204220/ENSG00000144381/ENSG00000096384/ENSG00000110958/ENSG00000215328/ENSG00000183527/ENSG00000125863/ENSG00000166226/ENSG00000157778/ENSG00000267060/ENSG00000171476,0.538434096309916
GO:0046686,response to cadmium ion,30,0.670741279458329,1.97787620126836,0.00161165574097149,0.099138240649649,0.0866499435323567,1739,"tags=37%, list=10%, signal=33%",ENSG00000206279/ENSG00000148218/ENSG00000170385/ENSG00000204209/ENSG00000138821/ENSG00000187193/ENSG00000231617/ENSG00000141458/ENSG00000121691/ENSG00000282019/ENSG00000018280,0.45505986738723
GO:0006620,post-translational protein targeting to endoplasmic reticulum membrane,24,0.722429916185307,1.97361516196897,0.00108610513538374,0.0788384551213846,0.0689072918752709,2240,"tags=46%, list=13%, signal=40%",ENSG00000058262/ENSG00000104969/ENSG00000234651/ENSG00000227761/ENSG00000163479/ENSG00000106803/ENSG00000065665/ENSG00000180879/ENSG00000132432/ENSG00000197860/ENSG00000101421,0.45505986738723
GO:0006517,protein deglycosylation,22,-0.730888051587927,-1.97292521830798,0.00027781537878379,0.0392758497523541,0.0343283292191332,1274,"tags=36%, list=7%, signal=34%",ENSG00000038002/ENSG00000102595/ENSG00000204308/ENSG00000225452/ENSG00000228907/ENSG00000227277/ENSG00000183574/ENSG00000223767,0.49849310876659
GO:0033489,cholesterol biosynthetic process via desmosterol,20,0.761364941114171,1.97183179941147,0.000173099382646716,0.0296673108591732,0.0259301637174387,2303,"tags=75%, list=13%, signal=65%",ENSG00000281289/ENSG00000104549/ENSG00000147155/ENSG00000160752/ENSG00000132196/ENSG00000052802/ENSG00000160285/ENSG00000110921/ENSG00000113161/ENSG00000067064/ENSG00000147383/ENSG00000116133/ENSG00000143815/ENSG00000112972/ENSG00000172893,0.518848077743792
GO:0000463,"maturation of LSU-rRNA from tricistronic rRNA transcript (SSU-rRNA, 5.8S rRNA, LSU-rRNA)",24,0.719005234149234,1.96425923104766,0.00110958826337626,0.079606506802692,0.0695785932255784,1296,"tags=38%, list=7%, signal=35%",ENSG00000136942/ENSG00000141456/ENSG00000117174/ENSG00000111845/ENSG00000162408/ENSG00000100029/ENSG00000197498/ENSG00000136891/ENSG00000088205,0.45505986738723
GO:1901799,negative regulation of proteasomal protein catabolic process,72,0.580974904059193,1.95939288964539,0.000268055158844705,0.0392758497523541,0.0343283292191332,613,"tags=11%, list=3%, signal=11%",ENSG00000277150/ENSG00000148218/ENSG00000104969/ENSG00000234651/ENSG00000227761/ENSG00000101557/ENSG00000096384/ENSG00000226437,0.49849310876659
GO:0044458,motile cilium assembly,63,-0.581743363104506,-1.95837364228337,3.40499389769e-05,0.0105044061743737,0.00918118171036596,3110,"tags=44%, list=18%, signal=37%",ENSG00000167646/ENSG00000181378/ENSG00000165164/ENSG00000159625/ENSG00000125124/ENSG00000163075/ENSG00000152582/ENSG00000163879/ENSG00000129295/ENSG00000120051/ENSG00000129654/ENSG00000141294/ENSG00000117280/ENSG00000197748/ENSG00000124074/ENSG00000160401/ENSG00000172426/ENSG00000188906/ENSG00000138587/ENSG00000198947/ENSG00000089101/ENSG00000114473/ENSG00000141933/ENSG00000174844/ENSG00000206530/ENSG00000188596/ENSG00000135205/ENSG00000188738,0.557332238758646
GO:0034605,cellular response to heat,67,0.567955323845435,1.95796341507658,0.000501865902034942,0.0561705653424455,0.0490948425472254,2236,"tags=30%, list=13%, signal=26%",ENSG00000206279/ENSG00000080824/ENSG00000186868/ENSG00000104321/ENSG00000277956/ENSG00000110172/ENSG00000066427/ENSG00000162783/ENSG00000096384/ENSG00000204209/ENSG00000215328/ENSG00000104529/ENSG00000105821/ENSG00000231617/ENSG00000134001/ENSG00000273594/ENSG00000132002/ENSG00000082701/ENSG00000151929/ENSG00000116030,0.477270815362862
