GeneID,GSM3528727,GSM3528728,GSM3528729,GSM3528730,GSM3528731,GSM3528732,GSM3528733,GSM3528734,GSM3528735,GSM3528736,GSM3528737,GSM3528738,GSM3528739,GSM3528740,GSM3528741,GSM3528742,GSM3528743,GSM3528744,GSM3528745,GSM3528746,GSM3528747,GSM3528748
ENSG00000183230,84,222,139,261,97,38,156,80,25,87,72,158,63,136,157,60,22,2919,4285,268,64,17
ENSG00000183242,28,23,21,10,14,11,0,17,8,16,0,14,3,7,43,7,3,5,30,13,7,74
ENSG00000183246,23,14,33,34,9,8,0,0,6,10,7,6,0,3,22,12,8,10,8,3,13,11
ENSG00000183248,51,75,106,36,45,11,32,30,31,21,26,19,44,72,76,65,45,26,17,85,70,23
ENSG00000183250,36,25,36,56,38,5,13,7,7,20,4,24,21,100,43,25,41,69,40,33,41,24
ENSG00000183251,0,5,1,0,1,0,0,4,0,0,0,0,0,1,5,0,0,0,2,0,1,1
ENSG00000183255,11406,7379,10733,15348,10520,4097,3831,2563,2956,6639,2327,4054,5272,18125,9217,4006,6528,11467,6928,6360,6198,7959
ENSG00000183258,2443,1367,2217,2067,1782,841,486,426,495,1404,575,1141,1533,3067,1929,1092,1385,1717,954,1843,943,1411
ENSG00000183260,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000183269,2,0,2,0,0,0,0,1,0,0,0,1,1,0,5,2,2,0,0,3,1,0
ENSG00000183273,14,11,29,25,16,6,1,10,2,1,9,11,5,13,37,9,4,52,26,28,10,7
ENSG00000183281,708,532,507,705,567,209,59,183,157,109,62,92,198,418,399,299,302,345,277,194,257,247
ENSG00000183283,3854,3081,3518,4400,4160,1510,1204,951,769,1908,754,2289,2367,10551,4765,2484,2993,5972,4067,4623,2772,3737
ENSG00000183287,205,132,143,163,106,196,48,73,207,303,82,284,34,59,194,138,752,49,44,121,51,69
ENSG00000183291,4836,2404,3775,3824,3445,2139,1170,838,819,2700,977,1973,2225,7225,4379,2181,3257,4058,2814,3402,2174,3751
ENSG00000183292,15,19,13,18,17,7,4,10,4,6,4,8,11,34,26,19,19,15,8,17,14,12
ENSG00000183303,0,0,1,0,0,0,0,1,0,0,0,0,0,0,2,1,0,0,0,0,0,0
ENSG00000183304,21,51,12,22,8,17,7,18,9,1,3,14,8,17,20,24,13,6,16,15,5,5
ENSG00000183305,0,1,1,1,0,1,466,1,0,0,7,1,0,0,0,0,0,0,0,9,131,0
ENSG00000183307,1094,718,691,894,764,180,95,155,141,82,38,46,241,183,322,155,72,42,31,135,115,84
ENSG00000183309,1196,1298,904,1996,1352,574,585,350,344,770,90,215,399,1592,1648,879,663,1264,538,658,779,560
ENSG00000183310,0,0,0,0,0,1,0,6,0,0,0,1,0,1,4,0,0,0,0,0,3,0
ENSG00000183311,1205,887,39431,63392,76957,304,28888,8254,505,1356,385,12500,367,803,736,13841,191,14996,8333,719,20606,494
ENSG00000183313,2,4,1,3,2,0,0,2,1,0,0,1,0,0,13,2,1,0,0,0,3,3
ENSG00000183317,253,133,105,105,69,37,17,29,33,9,13,19,50,30,163,119,16,21,14,42,42,14
ENSG00000183318,0,1,1,3,0,1,2,1,0,0,0,5,0,0,2,0,0,0,0,0,0,0
ENSG00000183323,1413,1653,1275,935,909,716,329,891,419,470,219,746,989,1498,1536,882,1062,609,431,1036,682,656
ENSG00000183324,28,18,19,22,15,12,3,11,4,6,0,14,13,14,15,9,22,6,4,28,19,9
ENSG00000183336,473,229,325,314,285,174,72,82,192,301,116,135,356,595,552,274,407,232,194,152,168,182
ENSG00000183337,5696,5502,4503,7244,7801,1085,1166,971,958,1176,547,992,1382,1775,2736,837,1284,1859,1102,1965,1689,1414
ENSG00000183340,1123,1024,1032,1197,948,676,395,282,315,794,263,558,693,1601,1487,576,619,919,650,644,567,679
ENSG00000183346,42,9,10,31,12,13,14,0,8,4,6,101,7,269,72,78,30,256,241,324,126,108
ENSG00000183347,66,44,76,47,72,28,20,24,21,20,7,24,28,88,82,42,30,42,33,39,31,33
ENSG00000183354,7123,5537,5805,7360,4674,2556,1505,1666,1553,1638,978,1830,2270,6086,5032,2689,2158,4320,2602,4578,3837,2839
ENSG00000183378,14,9,14,9,9,14,13,18,0,8,3,11,8,12,45,22,11,5,2,1,13,5
ENSG00000183379,5,5,2,7,5,0,8,2,1,1,3,3,0,0,12,9,3,1,1,0,25,0
ENSG00000183385,4,5,5,5,5,5,1,4,4,0,0,7,3,7,23,4,5,3,4,4,3,4
ENSG00000183386,86,65,65,62,84,23,24,8,7,36,10,122,54,173,78,59,127,70,63,44,11,66
ENSG00000183389,0,4,2,0,4,0,0,4,0,0,0,0,0,0,1,2,2,0,1,0,0,2
ENSG00000183395,12,3,4,2,1,3,1,3,0,0,1,1,4,0,1,14,0,0,3,534,122,62
ENSG00000183396,4,0,4,1,5,0,4,0,0,1,1,3,0,6,2,1,4,0,0,0,0,0
ENSG00000183397,14,5,6,15,15,2,1,0,3,4,0,9,5,20,10,19,9,2,3,7,15,10
ENSG00000183401,78,98,69,146,161,34,24,22,25,40,19,140,72,366,204,66,208,268,203,155,171,188
ENSG00000183421,7,9,6,7,1,1,0,3,1,2,5,3,2,0,14,4,1,0,0,2,1,2
ENSG00000183423,43,26,22,24,16,19,2,29,22,3,5,20,20,21,49,75,27,9,5,18,12,17
ENSG00000183426,2128,1330,1401,2630,2066,546,412,442,332,477,253,678,930,2114,1700,1461,1018,1752,1129,2349,1736,1087
ENSG00000183431,14319,6258,13069,11830,10300,7018,3198,3734,2732,8464,4162,4048,5392,6150,6805,3538,4219,3477,1941,5609,2447,3645
ENSG00000183434,1,2,1,0,0,1,0,5,0,0,0,0,0,0,5,0,0,1,3,0,0,0
ENSG00000183439,27,17,22,18,23,46,56,6,6,38,13,14,17,33,47,15,11,57,32,4,31,10
ENSG00000183454,2205,2374,712,3988,540,1123,417,704,391,120,330,1237,121,5047,2439,7059,4453,5671,2208,5653,846,2617
ENSG00000183463,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
ENSG00000183470,1,2,1,0,0,0,0,2,0,1,0,5,4,2,13,1,1,0,1,5,5,1
ENSG00000183474,2715,2029,2951,3002,3187,2564,932,939,937,1505,765,2199,1832,4527,3767,2128,2209,2926,2594,1983,1948,1497
ENSG00000183475,1951,1540,1830,1765,1691,863,504,465,468,791,396,633,812,1675,1389,817,884,1086,682,1149,915,979
ENSG00000183476,31,38,27,34,23,3,10,6,7,3,3,0,7,4,9,12,1,19,7,3,12,13
ENSG00000183479,2,0,0,4,4,0,0,1,0,1,1,1,1,4,4,0,0,0,0,1,1,2
ENSG00000183484,43,37,41,30,37,11,6,7,10,7,3,18,21,51,41,26,23,23,21,39,23,16
ENSG00000183486,680,594,507,528,538,361,130,301,200,280,96,283,270,579,861,375,345,444,297,528,377,291
ENSG00000183495,4789,3597,4299,4125,3691,1324,535,982,903,762,341,2000,2090,3733,3459,2306,1830,1795,1098,2308,1633,1440
ENSG00000183496,5489,3573,4512,4693,5279,1075,649,798,1001,952,614,547,1419,1012,2033,1130,773,466,296,1229,1018,634
ENSG00000183506,1331,839,908,1088,1018,200,121,173,183,287,114,186,363,1118,560,416,284,619,331,452,413,396
ENSG00000183508,24,18,28,131,37,20,36,26,5,8,10,28,10,52,136,57,43,251,64,113,131,28
ENSG00000183513,1951,1449,1587,2274,1868,715,310,349,382,879,400,689,876,2695,1816,879,1101,1751,1269,1337,1092,1048
ENSG00000183520,6209,2549,4821,5053,3400,3076,1389,1269,1050,3560,1899,2504,2726,3959,4002,1965,2336,1981,1327,2871,1313,1840
ENSG00000183527,3175,869,2321,2078,1472,1800,511,749,551,1831,741,1292,1799,1610,2036,766,1389,1091,646,1108,522,830
ENSG00000183530,11158,8313,11426,8421,7864,5709,2579,3283,3202,3412,1876,3649,4852,7564,8531,5018,3708,4088,2655,5536,3693,3834
ENSG00000183535,0,2,6,1,4,1,0,1,0,0,0,3,3,2,9,3,2,5,7,3,0,3
ENSG00000183542,7,0,9,0,0,1,0,6,0,0,0,4,2,0,5,0,3,0,0,0,2,2
ENSG00000183549,17,5,15,21,10,9,7,13,4,3,4,18,11,23,42,6,5,15,4,24,16,4
ENSG00000183559,37,18,49,11,7,0,1,13,0,1,2,5,18,0,14,0,0,0,0,4,1,0
ENSG00000183560,0,0,1,0,0,0,0,0,0,0,0,1,0,2,2,2,0,0,1,0,2,0
ENSG00000183566,1,3,2,0,2,4,2,5,2,0,0,8,2,3,18,3,5,1,1,8,3,3
ENSG00000183569,150,57,74,132,121,44,43,27,35,92,36,56,69,137,110,94,91,125,47,151,73,171
ENSG00000183570,79,73,145,117,218,59,15,44,67,20,12,77,46,63,327,189,222,38,40,82,76,96
ENSG00000183571,7,11,8,2,3,5,1,2,0,3,1,4,1,2,4,1,3,0,0,4,1,8
ENSG00000183574,335,212,236,264,311,83,8,52,36,161,79,98,155,257,219,196,77,177,117,184,2,153
ENSG00000183576,6014,4780,4138,6207,6193,2564,1666,1523,1248,2664,1486,2346,2742,5606,4891,2599,3202,4308,2577,4061,2687,3038
ENSG00000183578,92,123,54,151,138,25,14,47,20,17,13,33,15,83,105,53,19,204,111,178,81,97
ENSG00000183579,1494,680,1624,1530,2129,613,144,320,255,410,161,1031,709,2115,2575,2269,3181,1012,1061,3239,644,1178
ENSG00000183580,816,250,613,1033,337,198,195,110,81,170,41,800,471,2786,1031,562,479,940,805,849,557,538
ENSG00000183597,487,289,385,498,364,121,117,108,100,192,90,203,176,647,485,240,298,613,414,294,342,458
ENSG00000183598,835,42,703,585,1240,18,31,18,60,617,99,174,483,173,179,39,331,38,41,410,85,146
ENSG00000183604,3064,1640,3222,3100,3831,1379,425,883,573,708,383,1266,2064,2851,2351,1716,846,2842,1955,2083,1557,1973
ENSG00000183605,425,257,458,205,173,265,127,107,118,343,158,362,684,665,518,483,949,430,275,352,137,372
ENSG00000183607,0,2,4,0,0,1,1,5,0,0,0,6,1,1,12,3,1,0,1,6,3,1
ENSG00000183615,3,1,0,7,4,1,1,3,1,2,1,0,0,2,3,2,0,1,0,0,3,1
ENSG00000183617,355,91,209,320,283,60,103,43,53,233,107,125,242,365,179,115,164,224,132,208,131,192
ENSG00000183621,349,326,312,348,443,169,93,97,95,110,57,225,239,701,511,195,351,463,350,387,367,234
ENSG00000183624,1368,672,972,1223,1032,485,423,284,199,838,258,381,360,805,646,351,392,431,319,581,361,507
ENSG00000183625,8,5,9,13,5,1,3,10,2,2,1,15,9,7,37,9,8,2,5,6,1,4
ENSG00000183628,243,163,235,193,204,41,43,396,73,67,43,84,59,136,198,173,151,215,84,205,167,152
ENSG00000183629,1,5,2,1,2,1,0,4,0,1,0,4,1,9,2,15,3,5,2,9,1,0
ENSG00000183631,1,0,0,5,2,0,1,3,0,0,23,9,2,82,8,4,9,107,66,12,5,2
ENSG00000183632,23,12,10,0,0,8,0,3,0,0,0,14,4,4,23,0,5,0,1,4,0,0
ENSG00000183638,82,61,87,61,63,34,16,46,24,24,13,35,43,70,118,44,47,43,35,63,69,37
ENSG00000183640,0,1,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,1,0,0,0
ENSG00000183644,15,16,17,58,11,3,10,17,4,5,10,30,11,157,62,16,23,226,171,305,102,17
ENSG00000183647,406,210,325,350,315,172,102,82,82,214,69,97,166,219,282,176,183,115,107,221,195,124
ENSG00000183648,5742,2230,3068,5132,3975,1585,1175,761,901,2873,1670,1476,1729,2361,3290,1871,2149,2327,1249,2531,1124,1697
ENSG00000183654,25,49,24,107,60,11,15,7,6,1,3,4,5,0,29,2,1,2,6,6,16,6
ENSG00000183655,723,518,589,934,1261,123,90,81,165,236,90,311,414,1844,970,414,398,965,427,755,516,524
ENSG00000183662,19,84,33,103,45,33,15,11,1,4,8,3,1,2,36,11,4,4,0,114,23,12
ENSG00000183665,1938,955,1364,1579,1309,849,462,361,378,893,461,490,731,1723,1269,719,818,967,592,1174,733,803
ENSG00000183666,1034,2987,884,1205,1024,523,116,473,360,298,238,232,399,1412,825,1113,401,302,257,738,277,348
ENSG00000183668,0,1,1,0,1,5,3,7,2,3,0,13,4,4,29,10,5,0,1,9,6,6
ENSG00000183671,34,16,35,83,144,11,59,4,4,24,31,10,13,29,93,19,47,240,17,88,101,42
ENSG00000183682,4,1,1,0,0,0,0,2,1,0,1,1,1,2,5,9,6,1,3,0,3,2
ENSG00000183684,5710,1618,4585,4808,3938,1839,1497,1195,835,4659,1656,2249,2930,2238,2907,1425,1944,1089,869,1886,934,1378
ENSG00000183688,976,361,593,719,263,392,300,202,202,573,310,219,489,670,704,184,226,351,193,503,146,231
ENSG00000183690,62,49,26,118,57,39,34,18,18,31,37,298,20,904,374,284,320,788,661,1045,443,172
ENSG00000183691,262,142,236,290,43,174,231,51,26,98,72,123,72,576,241,63,30,131,96,194,162,151
ENSG00000183695,0,0,1,0,0,3,0,3,0,1,0,3,0,3,10,0,0,0,0,0,2,0
ENSG00000183696,1003,460,597,604,502,285,170,219,187,129,88,110,205,599,643,934,230,612,522,206,308,350
ENSG00000183706,0,0,0,0,0,0,0,3,5,0,0,0,0,0,15,2,1,0,0,1,0,0
ENSG00000183709,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,7,2,0
ENSG00000183715,1528,2403,260,2195,715,413,398,138,149,70,231,262,202,60,822,645,25,3235,74,3656,291,493
ENSG00000183718,1913,1589,1457,1761,1426,707,492,488,441,584,321,437,721,1072,1176,1021,672,903,464,927,1060,830
ENSG00000183722,3903,1853,2311,5099,3549,2117,1177,505,709,3653,1304,2230,1861,8730,5308,575,1259,7275,5737,2818,2822,4192
ENSG00000183723,2868,1826,2352,2653,1822,1011,636,524,423,1209,435,1722,1892,6242,4356,2682,3079,4137,3732,3649,1458,1895
ENSG00000183726,4772,2636,3993,4617,4490,1426,1274,737,844,2571,1014,1218,1762,4700,3264,1372,1561,3445,2386,2456,1648,2568
ENSG00000183729,2,1,7,6,1,2,0,4,0,1,0,9,2,1,1,2,0,0,0,0,0,0
ENSG00000183733,0,0,2,0,0,0,0,5,0,0,0,3,2,0,8,0,0,0,0,0,1,0
ENSG00000183734,4,2,15,3,5,2,2,2,0,0,3,0,2,0,0,0,0,0,0,4,0,5
ENSG00000183735,4344,2209,2929,3340,2940,1958,1258,882,856,2022,1298,1240,1669,3580,3134,1320,1838,2579,1455,1864,1642,1876
ENSG00000183741,2360,1280,1964,2284,1815,972,701,523,634,1182,497,1303,1280,3129,2296,1520,2275,2060,1491,1650,1978,2327
ENSG00000183742,233,201,137,164,165,206,56,212,84,64,34,102,89,179,309,100,63,103,63,178,141,61
ENSG00000183747,401,335,371,317,264,211,42,239,125,61,30,160,181,336,493,238,177,245,180,151,213,120
ENSG00000183751,452,137,411,389,433,69,52,80,96,206,86,186,287,646,333,210,315,256,175,324,166,310
ENSG00000183753,0,0,0,0,0,0,0,1,0,0,0,3,0,3,9,2,0,0,0,1,1,0
ENSG00000183760,72,53,56,54,37,15,28,27,11,15,6,40,26,61,44,56,26,38,24,26,43,17
ENSG00000183762,800,1006,1118,804,824,154,101,125,165,152,56,386,421,912,991,567,388,741,400,1196,347,547
ENSG00000183763,787,184,589,623,541,215,155,137,73,383,139,145,239,371,295,151,218,152,92,456,122,138
ENSG00000183765,1193,315,1050,912,1029,397,220,235,107,1023,307,252,624,500,662,360,337,184,125,459,186,311
ENSG00000183770,6,2,16,3,1,1,0,3,0,2,1,8,5,4,3,4,6,0,7,0,5,0
ENSG00000183773,6,10,9,15,14,3,4,3,8,5,5,56,17,51,48,49,21,75,18,94,20,37
ENSG00000183775,726,1935,823,887,426,307,480,178,237,147,107,109,469,192,1221,722,55,453,229,752,701,206
ENSG00000183778,366,363,283,490,249,267,80,107,76,106,46,307,221,1242,766,205,241,1101,577,423,416,563
ENSG00000183779,184,197,173,317,226,24,21,27,19,14,17,65,105,182,158,123,72,80,48,134,111,105
ENSG00000183780,234,135,171,127,109,92,178,55,104,52,54,26,7,5,178,832,68,39,14,128,29,142
ENSG00000183783,8,23,45,212,136,27,5,18,3,10,20,27,1,0,19,5,2,1,2,21,4,1
ENSG00000183784,38,35,27,30,16,12,15,18,8,12,3,9,15,53,46,27,19,34,15,16,42,16
ENSG00000183785,87,70,73,77,68,20,13,28,26,26,19,41,90,32,139,309,40,12,7,102,19,6
ENSG00000183791,0,0,6,0,0,3,0,0,0,0,0,0,0,8,0,0,0,3,0,7,2,0
ENSG00000183793,206,6,168,115,59,8,2,18,23,4,2,77,61,45,77,75,131,70,38,11,18,4
ENSG00000183795,0,0,0,0,0,0,0,1,0,0,0,3,0,3,9,2,0,0,0,1,1,0
ENSG00000183798,192,45,187,152,154,25,65,34,8,29,17,19,62,18,51,9,5,12,3,86,11,5
ENSG00000183801,31,38,32,60,108,19,26,12,9,9,15,50,50,33,94,119,476,44,80,177,25,27
ENSG00000183807,3,4,14,6,3,5,0,9,0,4,1,1,0,0,0,1,2,4,2,1,1,1
ENSG00000183808,7674,7213,6933,7338,6189,3638,2479,1867,1987,3448,1508,1860,2695,5723,6069,3062,2670,3287,2116,2748,3165,2854
ENSG00000183813,99,60,64,70,75,69,31,83,34,38,10,32,32,89,130,49,50,83,51,54,76,37
ENSG00000183814,2395,932,2074,2075,1871,1080,523,476,372,1623,769,590,944,1068,1423,536,753,618,250,830,507,558
ENSG00000183822,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0
ENSG00000183826,3555,2495,2753,3066,2140,1396,816,1586,1055,941,549,945,1046,2509,2451,1506,1215,1547,1128,1975,1384,1212
ENSG00000183828,94,44,68,81,50,25,17,20,12,52,32,22,31,51,107,100,31,50,32,68,56,59
ENSG00000183831,329,240,269,301,251,139,211,54,61,203,97,199,92,517,428,220,196,825,338,472,371,220
ENSG00000183833,373,525,251,764,1508,237,248,106,142,150,245,452,119,360,703,1255,1090,758,651,1934,1100,394
ENSG00000183837,465,501,208,346,248,152,50,105,96,16,80,32,103,33,140,188,41,31,29,15,28,47
ENSG00000183840,51,69,200,70,31,10,8,13,31,17,7,3,23,73,78,4,23,19,19,35,18,33
ENSG00000183844,23,20,15,8,14,11,5,18,1,3,4,32,9,15,43,21,17,14,11,15,27,8
ENSG00000183850,1765,1240,2290,1662,1239,1364,710,702,558,1671,637,586,696,834,1247,388,310,212,98,656,616,430
ENSG00000183853,3045,2239,3060,2873,2120,1254,2555,750,486,4162,589,1414,1102,1619,1531,570,672,2168,1205,1346,1341,1900
ENSG00000183856,1777,417,1408,1530,1637,278,439,110,93,789,228,143,353,354,362,169,154,202,26,376,177,168
ENSG00000183862,0,0,3,0,0,0,0,0,0,0,0,1,0,2,3,2,0,0,0,0,0,0
ENSG00000183864,2243,1220,1970,2151,1788,872,580,539,504,1018,379,2683,1405,2852,3192,2001,3405,1953,1393,4001,1797,1812
ENSG00000183873,11,4,12,7,5,10,12,11,2,17,16,29,29,18,28,17,16,9,2,112,52,136
ENSG00000183876,2,1,4,7,5,10,4,4,0,39,24,5,11,4,16,2,5,26,3,10,5,8
ENSG00000183878,5157,4567,3940,5,6,1783,1039,1094,1126,1361,736,943,1681,3726,3082,1303,1577,12,8,2154,2374,1953
ENSG00000183888,39,38,20,19,67,17,9,9,7,13,1,14,7,20,51,27,17,28,11,32,28,13
ENSG00000183889,2463,1439,1664,1873,1462,477,252,340,296,438,214,976,1273,2748,1785,2006,959,1204,761,2039,1152,934
ENSG00000183891,567,418,597,641,629,204,130,115,118,231,94,99,205,357,422,212,180,281,160,335,322,250
ENSG00000183908,1770,1632,949,1854,1583,373,472,285,260,110,83,28,221,355,668,171,307,458,384,1102,377,157
ENSG00000183914,99,288,164,154,190,51,42,43,41,32,22,135,54,160,292,628,198,397,359,957,163,95
ENSG00000183918,3,2,6,10,2,2,5,4,1,7,1,4,3,5,16,2,9,0,6,0,11,4
ENSG00000183935,301,312,205,321,308,40,103,92,100,212,56,51,164,343,184,88,143,376,223,114,163,224
ENSG00000183943,6999,3811,7164,6038,4392,3192,1008,1612,1603,2338,1377,953,2023,2163,3359,1925,1517,744,658,2038,1236,1016
ENSG00000183955,3536,1390,2943,2877,1908,1774,1049,828,634,2584,882,1490,1598,2248,2145,1096,1303,1035,520,2117,1014,1064
ENSG00000183960,6150,4507,3452,4803,3481,1726,289,1162,1344,224,393,176,1728,1416,2558,775,592,270,330,816,630,689
ENSG00000183963,257,104,236,259,340,29,73,26,19,192,42,90,56,143,106,88,25,59,32,150,50,120
ENSG00000183971,0,0,4,2,1,0,0,0,2,1,1,1,7,10,13,1,5,2,1,2,0,6
ENSG00000183977,97,73,101,103,67,27,18,24,22,20,6,21,24,107,77,51,45,52,47,19,47,40
ENSG00000183978,773,390,645,883,707,171,119,105,159,386,136,200,272,867,576,286,406,649,525,414,338,461
ENSG00000183979,21,36,9,14,37,10,9,7,8,1,1,7,4,15,35,5,5,14,7,15,37,21
ENSG00000184005,1955,1286,1611,3541,1937,943,538,396,372,850,437,360,629,764,1381,1340,774,1274,867,1311,448,837
ENSG00000184007,21518,12071,19876,16755,11426,7908,4468,4307,4547,7377,4976,6257,6607,11835,11884,5743,6348,8200,5198,9929,4801,6169
ENSG00000184009,120230,68793,99286,157636,101406,29853,50102,18721,23867,83580,29641,34962,48647,84875,62411,36028,40429,67767,41790,45537,27817,45106
ENSG00000184012,26,24,22,19,20,17,9,16,5,10,2,23,23,25,88,32,29,26,25,18,30,30
ENSG00000184014,7503,6087,6842,8242,6918,2516,1762,1403,1369,3245,938,3070,3451,10267,5429,3257,3869,6272,4757,4749,4199,4550
ENSG00000184022,0,0,0,0,0,0,0,4,0,0,0,0,0,0,1,1,0,0,0,2,0,0
ENSG00000184029,0,1,1,0,0,0,0,5,0,0,0,6,4,2,11,2,1,0,0,3,1,0
ENSG00000184032,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,1,0,0,0
ENSG00000184033,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
ENSG00000184047,5168,2612,4445,4229,2918,2220,1056,1206,1074,2359,1141,1178,1641,4002,2951,1522,1634,2035,1438,2417,1410,1751
ENSG00000184056,1381,1083,1112,1375,1292,410,288,258,240,493,220,290,513,1114,832,437,502,598,384,671,468,511
ENSG00000184058,10,6,10,4,6,3,9,7,4,3,6,21,20,4,11,15,6,8,1,24,4,17
ENSG00000184060,96,87,62,66,68,33,10,22,21,13,9,38,41,73,90,35,24,37,47,52,25,35
ENSG00000184076,1201,671,998,1070,751,356,395,206,231,730,326,394,710,1445,1082,536,549,771,496,821,395,724
ENSG00000184083,1093,731,754,994,574,800,153,580,355,256,115,949,810,3082,2033,982,1415,1735,1175,1385,1185,1115
ENSG00000184106,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,1,0,2,2,1,1,1
ENSG00000184108,0,1,1,0,0,0,0,4,0,0,1,4,1,1,6,3,2,0,3,0,3,0
ENSG00000184110,30326,8031,24798,21005,17107,8266,9084,4209,3322,10630,5316,8001,13680,13213,13657,5311,4999,8415,4594,3917,4645,4165
ENSG00000184113,7,4,62,21,86,5,1,4,20,20,9,18,12,21,66,96,47,31,7,97,29,9
ENSG00000184115,14,10,3,1,1,3,1,6,1,0,0,17,4,2,8,6,0,1,6,0,3,3
ENSG00000184117,8106,5685,6948,6549,6267,2849,2214,1829,1839,3447,2087,2144,2963,5152,4598,3775,2345,1813,1155,2775,1418,2188
ENSG00000184140,0,0,0,0,0,0,0,2,0,0,0,3,1,0,12,0,0,0,0,0,1,0
ENSG00000184144,7857,18723,8660,7950,10905,2098,498,2134,7308,184,562,358,3774,152,3212,2364,671,166,36,615,120,823
ENSG00000184148,0,0,0,0,0,1,0,2,0,0,0,2,0,0,4,0,0,0,2,0,4,0
ENSG00000184154,598,440,477,683,497,114,134,79,111,174,81,275,194,993,568,331,475,561,526,625,476,353
ENSG00000184155,0,0,3,0,0,0,2,4,0,0,0,2,0,2,3,1,1,0,1,2,4,0
ENSG00000184156,1005,2314,1186,1298,243,900,303,436,367,309,334,159,217,2875,703,768,114,1305,396,2429,562,648
ENSG00000184160,4,1,4,9,3,4,1,1,2,5,3,3,1,0,3,11,1,2,2,14,7,10
ENSG00000184162,170,72,111,112,84,114,33,41,60,83,54,134,178,285,192,139,267,96,100,175,112,142
ENSG00000184163,1,3,2,0,3,0,0,0,0,0,1,1,2,1,1,1,1,2,1,4,2,2
ENSG00000184164,929,388,763,1146,649,490,280,214,302,817,242,852,826,1543,804,463,1212,819,437,671,401,788
ENSG00000184166,0,0,1,0,0,0,0,3,0,0,0,2,0,2,1,3,0,0,1,0,1,0
ENSG00000184178,955,489,913,700,467,576,245,270,333,459,275,542,847,1317,863,610,847,600,411,762,403,659
ENSG00000184182,2035,1017,1733,1500,1168,801,395,353,358,820,343,649,854,1695,1370,724,852,1079,732,858,675,846
ENSG00000184185,29,24,20,35,95,27,6,21,17,12,42,53,30,231,27,75,93,9,6,41,18,14
ENSG00000184194,1318,1250,1062,1151,1351,297,185,300,300,107,144,313,542,1019,857,845,288,426,476,634,472,390
ENSG00000184203,6759,4260,4692,5610,3873,2885,1911,1404,1459,2915,2042,1985,2138,5542,5205,4376,3718,5493,3117,3691,2874,2837
ENSG00000184205,2702,1423,1793,2174,1622,810,796,565,423,1702,803,999,1191,1962,2270,1196,1259,1550,816,1876,1570,2421
ENSG00000184206,432,559,285,500,598,153,87,124,73,43,75,51,108,467,403,206,74,438,239,136,206,74
ENSG00000184207,537,246,341,379,293,166,94,118,117,273,86,158,220,353,351,214,252,233,139,236,189,239
ENSG00000184208,1068,597,961,1283,1277,417,379,250,262,641,265,473,222,1064,795,260,466,604,495,522,751,719
ENSG00000184209,1150,742,803,933,893,325,279,291,222,548,343,137,377,601,605,331,282,426,257,235,430,329
ENSG00000184210,1,7,2,2,3,1,0,1,3,1,0,2,0,2,4,3,0,0,0,0,2,2
ENSG00000184216,539,312,449,113,104,277,166,116,243,1328,314,608,661,139,451,685,1054,81,54,495,186,670
ENSG00000184220,5669,2427,4189,3538,3081,3098,923,1906,1284,1926,1545,2257,3445,3499,4345,2381,2395,1653,1033,2387,1405,1519
ENSG00000184221,1,0,0,6,0,1,0,4,0,2,5,0,0,250,9,0,1,244,131,7,12,24
ENSG00000184224,723,533,564,486,442,359,196,304,161,221,104,326,315,712,789,438,373,341,269,436,558,349
ENSG00000184226,41879,53425,29873,33038,12224,15487,5599,8512,11158,16652,5615,6814,10823,24409,43128,30935,4828,20333,12003,15782,10383,13201
ENSG00000184227,29,25,31,27,13,7,32,6,2,83,4,1,6,18,7,12,3,9,12,9,44,22
ENSG00000184232,477,229,277,315,378,117,52,112,73,165,88,497,448,675,581,302,433,354,429,599,130,414
ENSG00000184254,13,13,47,23,40,25,617,14,53,21,9,196,16,7,42,6,8,81,123,44,13,162
ENSG00000184258,446,723,215,811,896,68,131,61,51,119,46,215,132,888,585,1003,135,150,586,464,217,290
ENSG00000184260,13422,2244,9539,14415,12897,2349,1366,1507,1299,6609,2720,3189,5826,3315,4821,1119,2596,2156,1493,9675,1779,2330
ENSG00000184261,83,74,81,89,69,35,34,41,14,16,26,30,20,27,243,699,52,45,22,201,125,71
ENSG00000184270,3032,538,2901,3021,3631,751,519,340,355,3017,1054,1049,1746,661,1008,178,865,392,281,1879,574,546
ENSG00000184271,588,604,490,601,375,153,90,92,169,126,66,180,285,672,542,483,230,306,182,571,315,282
ENSG00000184276,17,22,19,8,12,5,6,12,4,1,2,8,9,27,20,9,22,27,14,13,10,16
ENSG00000184277,4489,3221,2846,3838,2899,1250,694,754,945,1046,681,924,1434,2703,2913,1884,1656,2213,1285,1789,1687,1424
