Gene_ID,metafc,metap,Gene_Symbol,Gene_Description
ENSG00000012817,0.389261224105456,0.661627017543659,KDM5D,lysine demethylase 5D
ENSG00000012822,-0.0943881835247883,0.850942862547079,CALCOCO1,calcium binding and coiled-coil domain 1
ENSG00000012963,-0.0566512168401143,0.866187133542162,UBR7,ubiquitin protein ligase E3 component n-recognin 7
ENSG00000012983,-0.0279269637925405,0.883520440443944,MAP4K5,mitogen-activated protein kinase kinase kinase kinase 5
ENSG00000013016,-0.0831273624105125,0.907832859420178,EHD3,EH domain containing 3
ENSG00000013275,0.0266773596858318,0.84821778249686,PSMC4,"proteasome 26S subunit, ATPase 4"
ENSG00000013288,-0.0593899280344679,0.731732251955512,MAN2B2,mannosidase alpha class 2B member 2
ENSG00000013293,-0.218740475288425,0.969078796577343,SLC7A14,solute carrier family 7 member 14
ENSG00000013297,-0.014774615306638,0.971242646127398,CLDN11,claudin 11
ENSG00000013306,0.104404356051758,0.606219516551305,SLC25A39,solute carrier family 25 member 39
ENSG00000013364,-0.100834584902423,0.976820080356804,MVP,major vault protein
ENSG00000013374,-0.0995782501520127,0.75637581981356,NUB1,negative regulator of ubiquitin like proteins 1
ENSG00000013375,0.0203827944791302,0.931082885460899,PGM3,phosphoglucomutase 3
ENSG00000013392,-0.022037353057738,0.984843229519748,RWDD2A,RWD domain containing 2A
ENSG00000013441,-0.101471548579571,0.811459836883203,CLK1,CDC like kinase 1
ENSG00000013503,0.0034210277497269,0.967434396970592,POLR3B,RNA polymerase III subunit B
ENSG00000013523,-0.00730198610116495,0.950685344787645,ANGEL1,angel homolog 1
ENSG00000013561,-0.102642882838795,0.860731529407934,RNF14,ring finger protein 14
ENSG00000013563,-0.0894359213402437,0.947254650237035,DNASE1L1,deoxyribonuclease 1 like 1
ENSG00000013573,0.0649016659497335,0.794702806783769,DDX11,DEAD/H-box helicase 11
ENSG00000013583,0.311083551176738,0.386934928525334,HEBP1,heme binding protein 1
ENSG00000013588,0.123668743272022,0.970340416770419,GPRC5A,G protein-coupled receptor class C group 5 member A
ENSG00000013619,0.176562978932288,0.879876639731457,MAMLD1,mastermind like domain containing 1
ENSG00000013725,0.0297980917702201,0.980902617261848,CD6,CD6 molecule
ENSG00000013810,0.069650338471503,0.982509995345234,TACC3,transforming acidic coiled-coil containing protein 3
ENSG00000014123,-0.0420499499769177,0.760103536391483,UFL1,UFM1 specific ligase 1
ENSG00000014138,0.0650216344146382,0.867486574664794,POLA2,"DNA polymerase alpha 2, accessory subunit"
ENSG00000014164,0.246922081750059,0.903588260556278,ZC3H3,zinc finger CCCH-type containing 3
ENSG00000014216,0.0655138547813104,0.759178255095103,CAPN1,calpain 1
ENSG00000014257,0.100996775793066,0.991285603981671,ACP3,acid phosphatase 3
ENSG00000014641,0.0376537635492771,0.995682460469275,MDH1,malate dehydrogenase 1
ENSG00000014824,-0.0110857791714265,0.897807810276899,SLC30A9,solute carrier family 30 member 9
ENSG00000014914,-0.0672359462338169,0.968909775543574,MTMR11,myotubularin related protein 11
ENSG00000014919,0.0427447041850203,0.740854457330727,COX15,cytochrome c oxidase assembly homolog COX15
ENSG00000015133,-0.0439910975613799,0.9822694962507,CCDC88C,coiled-coil domain containing 88C
ENSG00000015153,0.068602351084526,0.913443222886559,YAF2,YY1 associated factor 2
ENSG00000015171,-0.04121481081042,0.870207562326737,ZMYND11,zinc finger MYND-type containing 11
ENSG00000015285,0.071655273299997,,WAS,WASP actin nucleation promoting factor
ENSG00000015413,0.337160186413215,,DPEP1,dipeptidase 1
ENSG00000015475,0.218030260667104,0.736864678662886,BID,BH3 interacting domain death agonist
ENSG00000015479,-0.0381897907696543,0.774552549297044,MATR3,matrin 3
ENSG00000015520,0.268046459607137,,NPC1L1,NPC1 like intracellular cholesterol transporter 1
ENSG00000015532,0.0526765563609103,0.987154562948483,XYLT2,xylosyltransferase 2
ENSG00000015568,0.0337796986842685,0.708080993719856,RGPD5,RANBP2 like and GRIP domain containing 5
ENSG00000015592,0.0337769566703305,0.789230448013032,STMN4,stathmin 4
ENSG00000015676,0.0126498422880656,0.845140936330491,NUDCD3,NudC domain containing 3
ENSG00000016082,-0.459724705289245,0.952744543464129,ISL1,ISL LIM homeobox 1
ENSG00000016391,-0.0938933659601853,0.941387330711256,CHDH,choline dehydrogenase
ENSG00000016864,-0.0350096065097791,0.92911650454613,GLT8D1,glycosyltransferase 8 domain containing 1
ENSG00000017260,0.0149936440640276,0.918700360530127,ATP2C1,ATPase secretory pathway Ca2+ transporting 1
ENSG00000017427,-2.39147433687531,,IGF1,insulin like growth factor 1
ENSG00000017483,0.100807324928512,,SLC38A5,solute carrier family 38 member 5
ENSG00000017797,-0.0176667672254483,0.907145087781726,RALBP1,ralA binding protein 1
ENSG00000018189,-0.0682518919423141,0.959815395621467,RUFY3,RUN and FYVE domain containing 3
ENSG00000018236,0.069832984547352,0.920593286565206,CNTN1,contactin 1
ENSG00000018280,0.122867215773588,0.896983782033227,SLC11A1,solute carrier family 11 member 1
ENSG00000018408,-0.181610064160141,0.702771823959351,WWTR1,WW domain containing transcription regulator 1
ENSG00000018510,0.0921085262990327,0.832135572882699,AGPS,alkylglycerone phosphate synthase
ENSG00000018610,-0.0555165799320761,0.0736492082972307,STEEP1,STING1 ER exit protein 1
ENSG00000018625,-0.713179694286624,0.500758082351129,ATP1A2,ATPase Na+/K+ transporting subunit alpha 2
ENSG00000018699,-0.00206522812431975,0.911440323179305,TTC27,tetratricopeptide repeat domain 27
ENSG00000018869,0.204004073782415,0.88963757659644,ZNF582,zinc finger protein 582
ENSG00000019102,-0.0986530552953852,0.987352390628521,VSIG2,V-set and immunoglobulin domain containing 2
ENSG00000019144,-0.100553903417178,0.30938649181283,PHLDB1,pleckstrin homology like domain family B member 1
ENSG00000019186,-0.409951530370634,,CYP24A1,cytochrome P450 family 24 subfamily A member 1
ENSG00000019485,0.0347386297216432,0.757655912379569,PRDM11,PR/SET domain 11
ENSG00000019505,-0.304459295511091,0.573514355182134,SYT13,synaptotagmin 13
ENSG00000019549,-0.32161387176326,0.660914719904428,SNAI2,snail family transcriptional repressor 2
ENSG00000019582,-0.151140732462668,0.993559320821547,CD74,CD74 molecule
ENSG00000019991,-0.326054189568284,0.939834077573012,HGF,hepatocyte growth factor
ENSG00000019995,-0.0450915142287863,0.56297182051439,ZRANB1,zinc finger RANBP2-type containing 1
ENSG00000020129,-0.0442343720057876,0.984916871643011,NCDN,neurochondrin
ENSG00000020181,0.263093859549112,0.930673050106254,ADGRA2,adhesion G protein-coupled receptor A2
ENSG00000020256,0.0214775873314315,0.959504807605972,ZFP64,ZFP64 zinc finger protein
ENSG00000020426,-0.0624780575170378,0.925017067338277,MNAT1,MNAT1 component of CDK activating kinase
ENSG00000020577,-0.270589258273114,0.229914742675593,SAMD4A,sterile alpha motif domain containing 4A
ENSG00000020633,0.316610356533733,0.925036301309973,RUNX3,RUNX family transcription factor 3
ENSG00000020922,-0.0341074486693724,0.993369755595133,MRE11,"MRE11 homolog, double strand break repair nuclease"
ENSG00000021300,-0.115324662334534,0.821360141404524,PLEKHB1,pleckstrin homology domain containing B1
ENSG00000021355,-0.341111035972853,0.00526842887703135,SERPINB1,serpin family B member 1
ENSG00000021461,0.243573047715966,0.716887283749005,CYP3A43,cytochrome P450 family 3 subfamily A member 43
ENSG00000021488,0.47049702721368,0.0914754109205077,SLC7A9,solute carrier family 7 member 9
ENSG00000021574,0.0231117643349852,0.980364460641707,SPAST,spastin
ENSG00000021645,-0.373292325432663,0.858255657145798,NRXN3,neurexin 3
ENSG00000021762,-0.148269477949859,0.662481792975627,OSBPL5,oxysterol binding protein like 5
ENSG00000021776,-0.0057095926776225,0.698596281068017,AQR,aquarius intron-binding spliceosomal factor
ENSG00000021826,-0.291188839667682,0.640346926299159,CPS1,carbamoyl-phosphate synthase 1
ENSG00000022267,-0.00574196889887729,0.99961953943235,FHL1,four and a half LIM domains 1
ENSG00000022277,-0.0138078441632923,0.44171706796541,RTF2,replication termination factor 2
ENSG00000022355,-0.900275484345326,0.304849844725187,GABRA1,gamma-aminobutyric acid type A receptor subunit alpha1
ENSG00000022556,-0.129311922464547,0.226361302641692,NLRP2,NLR family pyrin domain containing 2
ENSG00000022567,-0.0617663558969357,0.87414494938166,SLC45A4,solute carrier family 45 member 4
ENSG00000022840,0.0480521149887835,0.907022804509302,RNF10,ring finger protein 10
ENSG00000022976,-0.0284639396679218,0.96972738797429,ZNF839,zinc finger protein 839
ENSG00000023041,0.0142495848849838,0.94076651495473,ZDHHC6,zinc finger DHHC-type palmitoyltransferase 6
ENSG00000023171,0.00605143388318805,0.995778623729356,GRAMD1B,GRAM domain containing 1B
ENSG00000023191,0.047971081001603,0.958934726456111,RNH1,ribonuclease/angiogenin inhibitor 1
ENSG00000023228,-0.00283494516395205,0.974003263636424,NDUFS1,NADH:ubiquinone oxidoreductase core subunit S1
ENSG00000023287,0.019534911344871,0.985670831184178,RB1CC1,RB1 inducible coiled-coil 1
ENSG00000023318,-0.0768852799594085,0.889916646795882,ERP44,endoplasmic reticulum protein 44
ENSG00000023330,-0.0681622145604708,0.749858906564986,ALAS1,5'-aminolevulinate synthase 1
ENSG00000023445,0.108492976511151,0.725544396981756,BIRC3,baculoviral IAP repeat containing 3
ENSG00000023516,-0.0147141185804214,0.948821640986422,AKAP11,A-kinase anchoring protein 11
ENSG00000023572,0.0317125546388612,0.624722865456185,GLRX2,glutaredoxin 2
ENSG00000023608,0.0584558968676533,0.972022911581157,SNAPC1,small nuclear RNA activating complex polypeptide 1
ENSG00000023697,-0.0946244760553916,0.937390099039369,DERA,deoxyribose-phosphate aldolase
ENSG00000023734,0.112634142622765,0.644266724871011,STRAP,serine/threonine kinase receptor associated protein
ENSG00000023839,-0.0142833588719968,0.989730269082595,ABCC2,ATP binding cassette subfamily C member 2
ENSG00000023892,-0.31097054030018,0.895737302976924,DEF6,DEF6 guanine nucleotide exchange factor
ENSG00000023902,-0.10460744557474,0.900288369417023,PLEKHO1,pleckstrin homology domain containing O1
ENSG00000023909,-0.104263329577346,0.965280111328901,GCLM,glutamate-cysteine ligase modifier subunit
ENSG00000024048,-0.032067263721413,0.983852961726522,UBR2,ubiquitin protein ligase E3 component n-recognin 2
ENSG00000024422,0.0855339160062813,0.980108475657581,EHD2,EH domain containing 2
ENSG00000024526,0.15259954506457,0.916961622702231,DEPDC1,DEP domain containing 1
ENSG00000024862,-0.120121282683598,0.904119613691473,CCDC28A,coiled-coil domain containing 28A
ENSG00000025039,0.235827931312932,0.89245115657503,RRAGD,Ras related GTP binding D
ENSG00000025156,-0.0594568472911521,0.680997391202994,HSF2,heat shock transcription factor 2
ENSG00000025293,0.00950043917551297,0.998021117338992,PHF20,PHD finger protein 20
ENSG00000025423,-0.253047334682142,0.875583152998873,HSD17B6,hydroxysteroid 17-beta dehydrogenase 6
ENSG00000025434,-0.0500745183599062,0.8374356855679,NR1H3,nuclear receptor subfamily 1 group H member 3
ENSG00000025708,7.42581055804964e-06,0.998933711867904,TYMP,thymidine phosphorylase
ENSG00000025770,-0.0954004635504211,0.796757123280669,NCAPH2,non-SMC condensin II complex subunit H2
ENSG00000025772,0.0721855960619156,0.793416314231408,TOMM34,translocase of outer mitochondrial membrane 34
ENSG00000025796,0.0647685870276621,0.900224063884884,SEC63,"SEC63 homolog, protein translocation regulator"
ENSG00000025800,0.0139583882141506,0.996906977094114,KPNA6,karyopherin subunit alpha 6
ENSG00000026025,0.0243255556952848,0.992648709278697,VIM,vimentin
ENSG00000026036,-0.109884025495033,0.995461747898694,RTEL1-TNFRSF6B,RTEL1-TNFRSF6B readthrough (NMD candidate)
ENSG00000026103,-0.0230124921791679,0.996552690747382,FAS,Fas cell surface death receptor
ENSG00000026297,0.152338191965476,0.845520736123395,RNASET2,ribonuclease T2
ENSG00000026508,-0.349615881788572,0.708312653658968,CD44,CD44 molecule (IN blood group)
ENSG00000026559,-0.377252818573016,0.752914481530054,KCNG1,potassium voltage-gated channel modifier subfamily G member 1
ENSG00000026652,0.0167420278962904,0.997020249312688,AGPAT4,1-acylglycerol-3-phosphate O-acyltransferase 4
ENSG00000026751,0.0396060466413975,0.939399857897526,SLAMF7,SLAM family member 7
ENSG00000026950,-0.20370831386242,0.728301851551988,BTN3A1,butyrophilin subfamily 3 member A1
ENSG00000027001,0.0186978437213866,0.998946692878467,MIPEP,mitochondrial intermediate peptidase
ENSG00000027075,0.0361799698948141,0.986474316042228,PRKCH,protein kinase C eta
ENSG00000027644,-0.147660106118984,,INSRR,insulin receptor related receptor
ENSG00000027697,-0.0217632721593794,0.993376605484645,IFNGR1,interferon gamma receptor 1
ENSG00000027847,0.0300646156454519,0.969881373429724,B4GALT7,"beta-1,4-galactosyltransferase 7"
ENSG00000027869,0.135119575772915,,SH2D2A,SH2 domain containing 2A
ENSG00000028116,-0.19863765545721,0.642613952497559,VRK2,VRK serine/threonine kinase 2
ENSG00000028137,0.0846801702574368,0.69408642251217,TNFRSF1B,TNF receptor superfamily member 1B
ENSG00000028203,-0.0772428422985883,0.914367315964554,VEZT,"vezatin, adherens junctions transmembrane protein"
ENSG00000028277,-0.1264203508696,0.970865790127979,POU2F2,POU class 2 homeobox 2
ENSG00000028310,0.0142930296396704,0.991800044405326,BRD9,bromodomain containing 9
ENSG00000028528,-0.0229197343900856,0.89469237698667,SNX1,sorting nexin 1
ENSG00000028839,-0.0688247122638671,0.786553270413063,TBPL1,TATA-box binding protein like 1
ENSG00000029153,0.232533621823955,0.849266254954706,BMAL2,basic helix-loop-helix ARNT like 2
ENSG00000029363,0.00107715892187845,0.901556218058729,BCLAF1,BCL2 associated transcription factor 1
ENSG00000029364,0.0048860086479077,0.733538164548657,SLC39A9,solute carrier family 39 member 9
ENSG00000029534,-0.0955694377830989,0.980111680449422,ANK1,ankyrin 1
ENSG00000029639,0.0802725636828488,0.666116870720961,TFB1M,"transcription factor B1, mitochondrial"
ENSG00000029725,-0.0508913590917538,0.918249328384949,RABEP1,"rabaptin, RAB GTPase binding effector protein 1"
ENSG00000029993,0.00588754740621935,0.865141762613801,HMGB3,high mobility group box 3
ENSG00000030066,0.0348439275211463,0.955633996494246,NUP160,nucleoporin 160
ENSG00000030110,0.0145346463841828,0.345908239592152,BAK1,BCL2 antagonist/killer 1
ENSG00000030304,-1.35306701923682,,MUSK,muscle associated receptor tyrosine kinase
ENSG00000030419,0.0682909005802115,0.689075068590291,IKZF2,IKAROS family zinc finger 2
ENSG00000030582,-0.150121667895278,0.828684756085566,GRN,granulin precursor
ENSG00000031003,-0.0249157801385559,0.874012803190938,FAM13B,family with sequence similarity 13 member B
ENSG00000031081,-0.156751491817322,0.903835160410045,ARHGAP31,Rho GTPase activating protein 31
ENSG00000031691,0.0381157274982798,0.992538463011346,CENPQ,centromere protein Q
ENSG00000031698,-0.0118793066525386,0.999147100115181,SARS1,seryl-tRNA synthetase 1
ENSG00000031823,-0.00936817089468224,0.999286001103802,RANBP3,RAN binding protein 3
ENSG00000032219,-0.00714613640217105,0.942018122398235,ARID4A,AT-rich interaction domain 4A
ENSG00000032389,0.0307347466414745,0.983045347393078,EIPR1,EARP complex and GARP complex interacting protein 1
ENSG00000032444,-0.0404874023716139,0.679897620620975,PNPLA6,patatin like phospholipase domain containing 6
ENSG00000032742,-0.144419413739335,0.657399622898766,IFT88,intraflagellar transport 88
ENSG00000033011,0.0858823298974822,0.919437342016685,ALG1,ALG1 chitobiosyldiphosphodolichol beta-mannosyltransferase
ENSG00000033030,-0.0352680600700014,0.631460094735002,ZCCHC8,zinc finger CCHC-type containing 8
ENSG00000033050,0.0379843332332429,0.897473289613361,ABCF2,ATP binding cassette subfamily F member 2
ENSG00000033100,-0.0955347632522806,0.871765768823935,CHPF2,chondroitin polymerizing factor 2
ENSG00000033122,-0.288415982988575,0.838982819005412,LRRC7,leucine rich repeat containing 7
ENSG00000033170,-0.0911282449740257,0.739079439243177,FUT8,fucosyltransferase 8
ENSG00000033178,0.0502640641347669,0.869491217084855,UBA6,ubiquitin like modifier activating enzyme 6
ENSG00000033327,0.141693844848327,0.698613560580813,GAB2,GRB2 associated binding protein 2
ENSG00000033627,-0.0010575699239928,0.978200886882473,ATP6V0A1,ATPase H+ transporting V0 subunit a1
ENSG00000033800,0.0174847441597024,0.977030667823466,PIAS1,protein inhibitor of activated STAT 1
ENSG00000033867,0.00823760447762777,0.999396552434702,SLC4A7,solute carrier family 4 member 7
ENSG00000034053,-0.562517661442776,0.632365909595128,APBA2,amyloid beta precursor protein binding family A member 2
ENSG00000034152,0.308668858284738,0.394939520540188,MAP2K3,mitogen-activated protein kinase kinase 3
ENSG00000034239,-0.657012542922951,0.393616588397815,CLXN,calaxin
ENSG00000034510,-0.00481933925959355,0.983454935823852,TMSB10,thymosin beta 10
ENSG00000034533,-0.205481286153129,0.878124239177109,ASTE1,asteroid homolog 1
ENSG00000034677,0.123137079417499,0.6759191151956,RNF19A,"ring finger protein 19A, RBR E3 ubiquitin protein ligase"
ENSG00000034693,0.0286161217497897,0.942540718937276,PEX3,peroxisomal biogenesis factor 3
ENSG00000034713,0.017574970368811,0.992089440326674,GABARAPL2,GABA type A receptor associated protein like 2
ENSG00000035115,0.0371418828332723,0.91018698087317,SH3YL1,SH3 and SYLF domain containing 1
ENSG00000035141,0.0237562782624894,0.952835621097132,FAM136A,family with sequence similarity 136 member A
ENSG00000035403,-0.0522283843213885,0.994594023375752,VCL,vinculin
ENSG00000035499,0.0132079822495492,0.999664085084311,DEPDC1B,DEP domain containing 1B
ENSG00000035664,0.134101403441017,0.675109181624398,DAPK2,death associated protein kinase 2
ENSG00000035681,-0.0101523170262965,0.891871903550334,NSMAF,neutral sphingomyelinase activation associated factor
