Gene_ID,randomSummary,randomP,randomCi.lb,randomCi.ub,Gene_Symbol,Gene_Description
ENSG00000180422,0.0430101250312164,0.717951843966483,-0.190375505717756,0.276395755780189,,
ENSG00000180423,-0.0327514406767025,0.702564061864941,-0.200853320097613,0.135350438744208,HARBI1,harbinger transposase derived 1
ENSG00000180425,-0.0889625309662754,0.222568326491033,-0.23191528636163,0.0539902244290789,C11orf71,chromosome 11 open reading frame 71
ENSG00000180432,0.0167644689206032,0.895042246771925,-0.232296169277717,0.265825107118924,CYP8B1,cytochrome P450 family 8 subfamily B member 1
ENSG00000180438,0.226590000036358,0.379912661341198,-0.27919507145331,0.732375071526026,,
ENSG00000180440,-1.54241831932583,0.259816689710268,-4.22525345009518,1.14041681144352,SERTM1,serine rich and transmembrane domain containing 1
ENSG00000180447,0.277142087136391,0.16572439278886,-0.114747968853843,0.669032143126625,GAS1,growth arrest specific 1
ENSG00000180448,-0.158804796547015,0.0200962396223238,-0.292702623474594,-0.0249069696194366,ARHGAP45,Rho GTPase activating protein 45
ENSG00000180479,0.0579995486018346,0.294938572335647,-0.0505383021295366,0.166537399333206,ZNF571,zinc finger protein 571
ENSG00000180481,0.0323138637761817,0.828242053682636,-0.259606117297704,0.324233844850067,GLIPR1L2,GLIPR1 like 2
ENSG00000180488,-0.0358670616729017,0.288561503238534,-0.102105922947762,0.0303717996019586,MIGA1,mitoguardin 1
ENSG00000180509,-0.0324249835497766,0.733014228837938,-0.218729050551149,0.153879083451596,KCNE1,potassium voltage-gated channel subfamily E regulatory subunit 1
ENSG00000180525,0.0648638759438607,0.569241363769899,-0.158498307065766,0.288226058953487,,
ENSG00000180530,-0.0844197139041352,0.376859165269526,-0.271655133580238,0.102815705771967,NRIP1,nuclear receptor interacting protein 1
ENSG00000180532,-0.459064859073029,0.00245349737260524,-0.756108478736659,-0.162021239409399,ZSCAN4,zinc finger and SCAN domain containing 4
ENSG00000180535,,,,,BHLHA15,basic helix-loop-helix family member a15
ENSG00000180537,0.0751739556874568,0.271494777452453,-0.0588153678232418,0.209163279198155,RNF182,ring finger protein 182
ENSG00000180543,-0.0523191943486453,0.807053103799843,-0.472185545381042,0.367547156683751,TSPYL5,TSPY like 5
ENSG00000180573,-0.132921701442225,0.220947596510767,-0.345764131744519,0.079920728860069,H2AC6,H2A clustered histone 6
ENSG00000180592,-0.255598136744862,0.00307454230756295,-0.424831857393287,-0.0863644160964371,SKIDA1,SKI/DACH domain containing 1
ENSG00000180596,-0.129766580096441,0.476650930871205,-0.487133494447391,0.227600334254509,H2BC4,H2B clustered histone 4
ENSG00000180611,-0.0100515649131727,0.889009615861488,-0.151217063878926,0.131113934052581,MB21D2,Mab-21 domain containing 2
ENSG00000180613,,,,,GSX2,GS homeobox 2
ENSG00000180616,-0.185327595120996,0.251524053213513,-0.502105764703406,0.131450574461414,SSTR2,somatostatin receptor 2
ENSG00000180626,-0.1541041266063,0.0357352758983332,-0.297937011625386,-0.010271241587215,ZNF594,zinc finger protein 594
ENSG00000180628,-0.0398675906681159,0.878279161967812,-0.550076590413886,0.470341409077655,PCGF5,polycomb group ring finger 5
ENSG00000180638,-0.397246186574355,0.118889980240118,-0.896517318698789,0.102024945550078,SLC47A2,solute carrier family 47 member 2
ENSG00000180660,0.110672193595424,0.532129519007309,-0.236523539812861,0.457867927003709,MAB21L1,mab-21 like 1
ENSG00000180667,0.0407980065827491,0.492102700356079,-0.0756012839190555,0.157197297084554,YOD1,YOD1 deubiquitinase
ENSG00000180694,0.303446095802826,0.406931233252978,-0.413711821872666,1.02060401347832,TMEM64,transmembrane protein 64
ENSG00000180712,0.0349996006042645,0.751721283121684,-0.181828296638531,0.25182749784706,,
ENSG00000180720,0.144574968481654,0.226012273180684,-0.0894738242171782,0.378623761180486,CHRM4,cholinergic receptor muscarinic 4
ENSG00000180730,-0.0435224083931845,0.81708773119968,-0.412329992467313,0.325285175680944,SHISA2,shisa family member 2
ENSG00000180739,,,,,S1PR5,sphingosine-1-phosphate receptor 5
ENSG00000180747,0.0117092861669435,0.876105490535397,-0.135491435146218,0.158910007480105,,
ENSG00000180758,-0.0190008749806441,0.855605583581547,-0.223654674008076,0.185652924046787,GPR157,G protein-coupled receptor 157
ENSG00000180764,-0.0946981152156807,0.671295537421919,-0.532063198035665,0.342666967604304,,
ENSG00000180769,-0.077448440106003,0.289507100193851,-0.220760041447541,0.0658631612355349,,
ENSG00000180773,-0.0806769999710378,0.110021189727818,-0.179622135803429,0.0182681358613529,SLC36A4,solute carrier family 36 member 4
ENSG00000180776,0.0790913128633746,0.0635514155317672,-0.00446119291638378,0.162643818643133,ZDHHC20,zinc finger DHHC-type palmitoyltransferase 20
ENSG00000180777,-0.262692281198383,0.692524933223907,-1.56473381088631,1.03934924848955,ANKRD30B,ankyrin repeat domain 30B
ENSG00000180787,0.0200517186084641,0.858219046715375,-0.199945323437727,0.240048760654655,ZFP3,ZFP3 zinc finger protein
ENSG00000180801,-0.0416654247680016,0.765335969932655,-0.315259704249335,0.231928854713331,ARSJ,arylsulfatase family member J
ENSG00000180815,-0.0653482224627935,0.351663190704555,-0.202866528790613,0.0721700838650259,MAP3K15,mitogen-activated protein kinase kinase kinase 15
ENSG00000180817,0.109852093978024,0.021786633757984,0.0159986361658161,0.203705551790231,PPA1,inorganic pyrophosphatase 1
ENSG00000180822,0.00830862700164246,0.833567841512766,-0.0691899288370384,0.0858071828403233,PSMG4,proteasome assembly chaperone 4
ENSG00000180828,0.381730652547278,0.431342801037747,-0.569066422092533,1.33252772718709,BHLHE22,basic helix-loop-helix family member e22
ENSG00000180834,0.136336936223628,0.573457017143221,-0.338318326092855,0.610992198540112,MAP6D1,MAP6 domain containing 1
ENSG00000180846,,,,,,
ENSG00000180855,0.0489941263519117,0.361371842526507,-0.0562113335503789,0.154199586254202,ZNF443,zinc finger protein 443
ENSG00000180861,,,,,,
ENSG00000180869,,,,,,
ENSG00000180871,0.403801846207894,0.165251335792798,-0.166551965898263,0.974155658314051,CXCR2,C-X-C motif chemokine receptor 2
ENSG00000180875,0.10200983816314,0.795920198786162,-0.671044613150843,0.875064289477122,GREM2,"gremlin 2, DAN family BMP antagonist"
ENSG00000180878,0.271190417935446,0.00872609578970299,0.0685202051100318,0.47386063076086,C11orf42,chromosome 11 open reading frame 42
ENSG00000180879,0.0673296428113903,0.195440867392003,-0.0346003283248083,0.169259613947589,SSR4,signal sequence receptor subunit 4
ENSG00000180881,-0.138187660382588,0.0467297650728705,-0.274375729530735,-0.00199959123444116,CAPS2,calcyphosine 2
ENSG00000180884,0.000305909357451187,0.996142897698958,-0.123721612142753,0.124333430857655,ZNF792,zinc finger protein 792
ENSG00000180891,-0.0279495507345446,0.643397047290562,-0.146276780993242,0.0903776795241531,CUEDC1,CUE domain containing 1
ENSG00000180900,-0.0392201951539031,0.432102366006223,-0.137069296105681,0.0586289057978743,SCRIB,scribble planar cell polarity protein
ENSG00000180901,-0.0498827715160973,0.581216113885028,-0.227124976643935,0.12735943361174,KCTD2,potassium channel tetramerization domain containing 2
ENSG00000180902,-0.0469983735097176,0.821590958528131,-0.455492617047104,0.361495870027668,D2HGDH,D-2-hydroxyglutarate dehydrogenase
ENSG00000180914,-0.198544712250068,0.120900596798453,-0.449440487318141,0.0523510628180047,OXTR,oxytocin receptor
ENSG00000180917,-0.102159554964954,0.598735125560172,-0.482663755225047,0.278344645295138,CMTR2,cap methyltransferase 2
ENSG00000180921,-0.222698601973245,0.0324257648807014,-0.426745485804633,-0.0186517181418573,FAM83H,family with sequence similarity 83 member H
ENSG00000180929,,,,,GPR62,G protein-coupled receptor 62
ENSG00000180938,0.415253197183848,0.488382479153655,-0.75937567293528,1.58988206730298,ZNF572,zinc finger protein 572
ENSG00000180953,-0.161595252865007,0.00479136747219457,-0.273878330741988,-0.0493121749880254,,
ENSG00000180957,0.0671883503798181,0.206238292834927,-0.0369961007324379,0.171372801492074,PITPNB,phosphatidylinositol transfer protein beta
ENSG00000180964,-0.268806073294798,0.350745212870324,-0.833402505418571,0.295790358828975,TCEAL8,transcription elongation factor A like 8
ENSG00000180979,0.0256909906045086,0.698597238432921,-0.104349039015404,0.155731020224421,LRRC57,leucine rich repeat containing 57
ENSG00000180992,-0.00533478750783321,0.894676366774196,-0.0843139067034488,0.0736443316877823,MRPL14,mitochondrial ribosomal protein L14
ENSG00000180998,-0.028856941342556,0.645518084511167,-0.151811039246343,0.0940971565612307,GPR137C,G protein-coupled receptor 137C
ENSG00000180999,,,,,C1orf105,chromosome 1 open reading frame 105
ENSG00000181004,-0.0751487773012247,0.260105468282102,-0.205939487770906,0.0556419331684566,BBS12,Bardet-Biedl syndrome 12
ENSG00000181007,-0.0805643495501423,0.168303769039392,-0.195180109057308,0.0340514099570229,ZFP82,ZFP82 zinc finger protein
ENSG00000181016,0.112918179673207,0.217321947660697,-0.0664763623948913,0.292312721741306,LSMEM1,leucine rich single-pass membrane protein 1
ENSG00000181019,-0.352947955562261,0.273007970927026,-0.984027489286896,0.278131578162373,NQO1,NAD(P)H quinone dehydrogenase 1
ENSG00000181026,0.128075013145219,0.0593984831500516,-0.00507696734923732,0.261226993639675,AEN,apoptosis enhancing nuclease
ENSG00000181027,-0.0087042420073029,0.847600123053609,-0.0974745484032236,0.0800660643886178,FKRP,fukutin related protein
ENSG00000181029,-0.00519258606655195,0.928745842165476,-0.119003300807549,0.108618128674445,TRAPPC5,trafficking protein particle complex subunit 5
ENSG00000181031,-0.401196500744323,0.00245325861458564,-0.660793160591376,-0.14159984089727,RPH3AL,rabphilin 3A like (without C2 domains)
ENSG00000181035,-0.0649126648398964,0.103596005709474,-0.143077711119099,0.0132523814393059,SLC25A42,solute carrier family 25 member 42
ENSG00000181036,,,,,FCRL6,Fc receptor like 6
ENSG00000181038,-0.052499875379575,0.24218958369516,-0.140482003810759,0.0354822530516085,METTL23,"methyltransferase 23, arginine"
ENSG00000181045,-0.0994762921146474,0.0807269148955814,-0.211111995119864,0.0121594108905693,SLC26A11,solute carrier family 26 member 11
ENSG00000181061,-0.0469517254778486,0.322752904365345,-0.140016198106185,0.0461127471504881,HIGD1A,HIG1 hypoxia inducible domain family member 1A
ENSG00000181072,-0.0537359681774176,0.830588274746979,-0.54600971268657,0.438537776331735,CHRM2,cholinergic receptor muscarinic 2
ENSG00000181085,-0.327137745320595,0.0249953514093344,-0.613189708327696,-0.0410857823134949,MAPK15,mitogen-activated protein kinase 15
ENSG00000181090,-0.015528575422812,0.689476822223893,-0.0917000028909099,0.0606428520452859,EHMT1,euchromatic histone lysine methyltransferase 1
ENSG00000181092,0.0587003012252323,0.434275864578868,-0.0884426928468472,0.205843295297312,ADIPOQ,"adiponectin, C1Q and collagen domain containing"
ENSG00000181104,0.308023252220356,0.306897375115605,-0.282837676268637,0.898884180709348,F2R,coagulation factor II thrombin receptor
ENSG00000181123,0.215322401645856,0.182513949687692,-0.101261940183694,0.531906743475407,,
ENSG00000181126,0.147771143962252,0.176507476099703,-0.0665148201022487,0.362057108026753,,
ENSG00000181135,0.00923866177834126,0.862097431758116,-0.0950039379587474,0.11348126151543,ZNF707,zinc finger protein 707
ENSG00000181143,,,,,MUC16,"mucin 16, cell surface associated"
ENSG00000181163,0.098094549541573,0.0245038253300894,0.0126120540151303,0.183577045068016,NPM1,nucleophosmin 1
ENSG00000181191,-0.284524174836567,0.376023991390525,-0.914470159748387,0.345421810075254,PJA1,praja ring finger ubiquitin ligase 1
ENSG00000181192,-0.0465982843380843,0.20814803668032,-0.119159523446861,0.025962954770692,DHTKD1,dehydrogenase E1 and transketolase domain containing 1
ENSG00000181195,0.310558668892529,0.35351369293488,-0.345495223754582,0.966612561539639,PENK,proenkephalin
ENSG00000181211,,,,,,
ENSG00000181215,-0.274035707721702,0.592879869432086,-1.27858567611127,0.730514260667863,C4orf50,chromosome 4 open reading frame 50
ENSG00000181218,-0.178805277506238,0.20926815890947,-0.457920750908528,0.100310195896051,H2AC25,H2A clustered histone 25
ENSG00000181220,0.0428607797275399,0.186270111394074,-0.0206982536061215,0.106419813061201,ZNF746,zinc finger protein 746
ENSG00000181222,,,,,POLR2A,RNA polymerase II subunit A
ENSG00000181234,-0.978831711873504,0.177239685230731,-2.40065839064811,0.442994966901101,TMEM132C,transmembrane protein 132C
ENSG00000181240,,,,,SLC25A41,solute carrier family 25 member 41
ENSG00000181264,-0.0282690621069257,0.781544636080499,-0.22807075818844,0.171532633974588,TLCD5,TLC domain containing 5
ENSG00000181274,0.0147838225546164,0.893071266788135,-0.200779171635052,0.230346816744284,FRAT2,FRAT regulator of WNT signaling pathway 2
ENSG00000181284,,,,,TMEM102,transmembrane protein 102
ENSG00000181291,-0.247443371454284,0.652247459629006,-1.32364110791812,0.828754365009554,TMEM132E,transmembrane protein 132E
ENSG00000181315,-0.0790250546109346,0.140117519110025,-0.184007526057153,0.0259574168352834,ZNF322,zinc finger protein 322
ENSG00000181322,-0.208332201432412,0.00911122776560271,-0.364906875045843,-0.0517575278189802,NME9,NME/NM23 family member 9
ENSG00000181333,0.113674050360239,0.551672299842964,-0.26061366712628,0.487961767846757,HEPHL1,hephaestin like 1
ENSG00000181350,-0.0421511935443348,0.567822261240089,-0.186769363444292,0.102466976355622,LRRC75A,leucine rich repeat containing 75A
ENSG00000181355,,,,,,
ENSG00000181378,-0.121336049348742,0.313050113926996,-0.357065865188892,0.114393766491407,CFAP65,cilia and flagella associated protein 65
ENSG00000181381,-0.164446372527257,0.536761456891509,-0.68622028163449,0.357327536579977,DDX60L,DExD/H-box 60 like
ENSG00000181392,-0.0889896951889864,0.289043432423575,-0.253499139097598,0.0755197487196256,SYNE4,spectrin repeat containing nuclear envelope family member 4
ENSG00000181396,-0.00160722178203843,0.985626578004303,-0.176463123111275,0.173248679547199,OGFOD3,2-oxoglutarate and iron dependent oxygenase domain containing 3
ENSG00000181404,-0.00832131268989858,0.976074569592482,-0.552141262778854,0.535498637399057,WASHC1,WASH complex subunit 1
ENSG00000181409,-0.0245261205186996,0.765658834673953,-0.185804461716635,0.136752220679236,AATK,apoptosis associated tyrosine kinase
ENSG00000181418,-0.476861493919761,0.0426249298663424,-0.937869054311086,-0.0158539335284368,DDN,dendrin
ENSG00000181444,-0.120494054312092,0.784657658351596,-0.984758267196162,0.743770158571978,ZNF467,zinc finger protein 467
ENSG00000181449,-0.0510390013683557,0.425084961734881,-0.176453723917853,0.0743757211811413,SOX2,SRY-box transcription factor 2
ENSG00000181450,-0.00100913582067128,0.986130655798842,-0.114787576080005,0.112769304438663,ZNF678,zinc finger protein 678
ENSG00000181458,0.0368467991333978,0.747997231932359,-0.187935660725486,0.261629258992281,TMEM45A,transmembrane protein 45A
ENSG00000181467,0.0220134415306056,0.652477053295322,-0.0737966450619548,0.117823528123166,RAP2B,"RAP2B, member of RAS oncogene family"
ENSG00000181472,0.127829415057091,0.0395875662554588,0.00609093403116651,0.249567896083016,ZBTB2,zinc finger and BTB domain containing 2
ENSG00000181481,0.00702515656512272,0.90705597801047,-0.110908274753174,0.124958587883419,RNF135,ring finger protein 135
ENSG00000181513,-0.0601664489022109,0.437460653473925,-0.212034872638753,0.0917019748343312,ACBD4,acyl-CoA binding domain containing 4
ENSG00000181523,-0.155576764305321,0.101060478883505,-0.341536711605001,0.0303831829943588,SGSH,N-sulfoglucosamine sulfohydrolase
ENSG00000181541,-0.776899211103941,0.474885132391817,-2.90787327578944,1.35407485358156,MAB21L2,mab-21 like 2
ENSG00000181544,0.0806311491511858,0.247056497077567,-0.0558960695176645,0.217158367820036,FANCB,FA complementation group B
ENSG00000181555,0.000434282837235625,0.989389905951039,-0.0635729106796009,0.0644414763540721,SETD2,"SET domain containing 2, histone lysine methyltransferase"
ENSG00000181577,,,,,,
ENSG00000181585,0.0528119496966537,0.684069459223818,-0.20156350240457,0.307187401797878,TMIE,transmembrane inner ear
ENSG00000181588,0.0100461515069616,0.901473922445204,-0.149001938283047,0.169094241296971,MEX3D,mex-3 RNA binding family member D
ENSG00000181610,0.0553253148019275,0.120710872122723,-0.0145521526316513,0.125202782235506,MRPS23,mitochondrial ribosomal protein S23
ENSG00000181619,-0.0712924214907074,0.253918966648802,-0.19376833011562,0.0511834871342054,GPR135,G protein-coupled receptor 135
ENSG00000181625,0.227439226580841,0.566845199640647,-0.550925817770058,1.00580427093174,SLX1B,"SLX1 homolog B, structure-specific endonuclease subunit"
ENSG00000181626,-0.0128634711601294,0.949467357058005,-0.410680777215186,0.384953834894927,ANKRD62,ankyrin repeat domain 62
ENSG00000181631,,,,,P2RY13,purinergic receptor P2Y13
ENSG00000181634,0.0267702263649769,0.819909254898601,-0.20369752963316,0.257237982363114,TNFSF15,TNF superfamily member 15
ENSG00000181638,-0.0464594204207396,0.344910325844858,-0.142868164905024,0.0499493240635446,ZFP41,ZFP41 zinc finger protein
